"Record_number","Study_number","Author","Site_name","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","PRECIP_SD","TAIR_SD","SPI","Study_TS_Annual","TS_Flag","Annual_TS_Coverage","TS_Source","TAIR1","TAIR2","TAIR3","TAIR4","TAIR5","TAIR6","TAIR7","TAIR8","TAIR9","TAIR10","TAIR11","TAIR12","Rs1","Rs2","Rs3","Rs4","Rs5","Rs6","Rs7","Rs8","Rs9","Rs10","Rs11","Rs12","Rs_bahn_Jan","Rs_bahn_Feb","Rs_bahn_Mar","Rs_bahn_Apr","Rs_bahn_May","Rs_bahn_Jun","Rs_bahn_Jul","Rs_bahn_Aug","Rs_bahn_Sep","Rs_bahn_Oct","Rs_bahn_Nov","Rs_bahn_Dec"
6494,7721,"Liu","Forest Ecosystem Open Research Station of Changbai Mountains",1,42.4,128.4666667,738,"None","",NA,300,"Pinus koriaensis; Tilia amurensis; Larix olgensis; Acer mimo","Temperate","Forest","Natural",3.5,732,NA,NA,NA,"IRGA",7,0.33,"",737.94,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,20,NA,0.6715,5,0.9716,0.0875,0,NA,NA,"None",2.331,42.25,128.25,764.26,1.76,752.9,1.62,2005,113.512,0.661,-0.1,4,"TAIR_7",0.42,"Figure 3 and TAIR_Del",-15.7,-15.4,-7.9,4,8.1,15.3,18.4,17,12,4.2,-3.9,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.265496431866,114.24108031843,220.98718316676,629.532484064854,902.947764494598,1701.16179443026,2234.51941060919,1975.58523530778,1272.52380448666,640.706808415809,314.188996686826,101.895390646215
6501,7698,"Zhou","",1.5,35.23333333,107.6833333,280,"None","",NA,NA,"Bothriochloa ischaemum","Temperate","Grassland","Unmanaged",NA,NA,NA,NA,NA,"IRGA",NA,1,"",632,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",-5,25,NA,0.82,5,0.4437,0.0755,0,NA,NA,"None",0.944,35.25,107.75,595.55,10.62,751.6,10.71,2011,107.307,0.883,1.454,14.9,"",1,"Figure 2",-6.7,1.2,4.2,14.3,17.2,22.4,23.1,21.4,15.3,11.5,5.9,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.083190053185,220.555344854085,276.95963137623,596.178149204863,742.982031316058,1102.56206493605,1162.73153841935,1021.9667136949,643.194540926412,482.025959489854,315.107815112538,182.432348375018
6502,7698,"Zhou","",1.5,35.23333333,107.6833333,280,"None","",NA,1,"","Temperate","Agriculture","Managed",NA,NA,NA,NA,NA,"IRGA",NA,1,"",511,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",-2,32,NA,0.79,5,0.6775,0.0539,0,NA,NA,"None",1.161,35.25,107.75,595.55,10.62,751.6,10.71,2011,107.307,0.883,1.454,12.4,"",1,"Figure 2",-6.7,1.2,4.2,14.3,17.2,22.4,23.1,21.4,15.3,11.5,5.9,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.331915757108,328.861008738684,386.916294232373,668.835460643272,782.655132891801,1037.41328476427,1077.52218345761,982.690882839908,706.080420922963,574.674109283858,424.254358574846,287.193885142737
6507,7632,"Yan","Tianlong Mountain Natural Reserve",3,37.73333333,112.3666667,1443,"None","",NA,35,"Pinus tabulaeformis","Temperate","Forest","Unmanaged",10,478,NA,NA,320.1,"IRGA",45,1,"",962.5,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",0,20,69,0.72,10,0.6619,0.1273,0,NA,NA,"None",2.36,37.75,112.25,474.26,5.71,546.8,6.88,2007,98.165,0.714,0.739,10.69,"",1,"Table 1",-9.3,-2.3,1,8,15.9,18.9,19.7,18.7,13.2,5.7,-0.6,-6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5515369138148,224.261772927081,342.123740064553,838.055581519605,2303.50013429941,3381.7455925985,3746.34972668001,3296.27993341776,1630.46252085923,624.351404862217,278.771545393341,134.40589902465
6508,7632,"Yan","Tianlong Mountain Natural Reserve",3,37.73333333,112.3666667,1443,"None","",NA,35,"Pinus tabulaeformis","Temperate","Forest","Unmanaged",10,478,NA,NA,370.5,"IRGA",45,1,"",1027.5,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",0,20,69,0.64,10,0.5758,0.1259,0,NA,NA,"None",2.03,37.75,112.25,474.26,5.71,546.8,6.88,2007,98.165,0.714,0.739,11.84,"",1,"Table 1",-9.3,-2.3,1,8,15.9,18.9,19.7,18.7,13.2,5.7,-0.6,-6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6312059795319,195.575161930698,296.978071737472,720.335678529557,1958.03797470668,2862.46321619731,3167.51195210198,2790.90675984863,1391.21479201696,538.390237395809,242.531240174761,117.875068908514
6509,7632,"Yan","Tianlong Mountain Natural Reserve",3,37.73333333,112.3666667,1442,"None","",NA,35,"Pinus tabulaeformis","Temperate","Forest","Unmanaged",10,478,NA,NA,508.8,"IRGA",45,1,"",1166.5,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",0,20,69,0.72,10,0.6575,0.1283,0,NA,NA,"None",2.37,37.75,112.25,474.26,5.71,546.8,6.88,2007,98.165,0.714,0.739,11.85,"",1,"Table 1",-9.3,-2.3,1,8,15.9,18.9,19.7,18.7,13.2,5.7,-0.6,-6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0933269443539,222.248436411571,340.179066484359,839.177197583051,2324.97638992922,3423.58533022481,3795.7522028203,3336.39132114503,1641.20260710196,623.742984121298,276.741437905895,132.664655784839
6514,7659,"You","Bingla Mountain Forest Ecological Station",1,42.5,125,NA,"None","",NA,46,"Larix olgensis","Temperate","Forest","Managed",6.2,669.6,NA,NA,NA,"IRGA",15,1,"",617,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",12,22,65,0.62,10,0.39,0.119,0,NA,NA,"None",1.282,42.75,125.25,772.88,4.72,599.5,4.47,2010,108.8,0.729,-1.594,10,"",1,"Figure 1",-17.6,-13.8,-3.3,4,13.5,22.9,23,21.9,14.4,5.9,-3.8,-17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5343886802429,33.9297771499089,119.168720804528,285.41129800956,889.390139064572,2738.52964884329,2771.49091497704,2429.72614107603,990.504422294527,358.257582129671,112.248931858276,22.8619151189085
6515,7659,"You","Bingla Mountain Forest Ecological Station",1,42.5,125,NA,"None","",NA,46,"Larix olgensis","Temperate","Forest","Managed",6.2,669.6,NA,NA,NA,"IRGA",15,1,"",521,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",8,24,71,0.48,10,0.743,0.078,0,NA,NA,"None",1.621,42.75,125.25,772.88,4.72,891.1,3.98,2011,108.8,0.729,1.087,8,"",1,"Figure 1",-21.7,-11.5,-0.4,6.9,13,20.1,24.3,22.9,13.3,8.1,-3.7,-17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.6609434190398,137.214715131028,327.675006283682,580.852610765545,937.171562080151,1635.4231916971,2273.38666752468,2037.00575749773,959.481200925593,638.168581445826,252.960240115062,84.3804316880017
6517,7675,"Zhang","",1,30.41666667,120.4333333,200,"None","",NA,NA,"Castanea mollissima","Subtropical","Forest","Unmanaged",15.9,1450,NA,NA,NA,"IRGA",30,1,"",755,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",5,30,NA,0.849,5,157.5,0.039,0,NA,NA,"None",1.469,30.25,120.25,1415.37,16.88,1402.9,17.63,2011,273.855,0.628,-0.046,17.62,"",1,"Figure 4",1.5,7.1,10.3,17.6,22.7,25.6,30.7,29.3,24.8,19,16.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.650875746665,598.675991763494,678.710352157956,903.640709833051,1103.68062552915,1236.59465714598,1510.34094621194,1429.66560966633,1198.40664365097,954.632716557691,862.106761734763,587.05307699475
6543,7695,"Zhong","Chongming Island",2.5,31.63333333,121.9666667,NA,"None","",NA,NA,"Phragmites australis; Imperata cylindrica","Temperate","Wetland","Natural",15.3,1003.7,NA,NA,NA,"IRGA",21,1,"",1105,70,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g CO2/m2/day",5,30,124,0.807,5,1.6,0.096,0,NA,NA,"",1.1,31.75,121.75,1065.38,15.81,895.1,15.94,2011,220.654,0.573,-0.772,17.82,"",1,"Table 1",1,5.2,8.1,14.5,20.2,23.5,28.6,27,23.4,18.3,15.7,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.288596382506,315.405191915929,417.281684339382,773.928317121656,1341.62136549078,1844.83450960931,3018.11787462306,2586.23713784304,1827.11411686003,1116.82953277585,868.963685681132,334.209878964871
6545,7727,"Wang","Tianmu Mountain",1,30.2,119.23,NA,"None","",NA,NA,"Pinus massoniana","Temperate","Forest","",15.8,1400,NA,NA,NA,"IRGA",30,1,"",571,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",12,30,NA,0.7239,10,1.0743,0.0124,0,NA,NA,"",1.216,30.25,119.25,1673.18,14.45,1604,14.91,2011,275.828,0.513,-0.251,21,"",1,"Figure 2",-0.3,5.3,8.2,15.8,19.7,22.6,26.7,25.1,21.1,15.9,14.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.026803548969,523.315904517576,542.582143015979,596.505454487806,626.22487363251,649.279777305193,683.330235233937,669.834799217579,637.250784068961,597.249579204168,583.996245372027,519.416013567739
6550,8007,"Huang","Xiayang forest farm",1.5,26.8,117.9666667,NA,"None","",NA,19,"Mytilaria laosensis","Subtropical","Forest","Managed",NA,NA,NA,19.3,1669,"IRGA",30,1,"Exclusion",1022,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",7.4,25.8,NA,0.72,10,0.876,0.063,0,NA,NA,"Positive",1.645,26.75,117.75,1721.72,17.99,1645.9,18.73,2013,330.502,0.459,-0.229,15.85,"",1,"Figure 3",8.4,12.1,15.7,17.2,22.8,25.3,27.8,28.1,25.3,19.8,14.5,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.262538285463,858.654343681361,1078.56978263238,1186.07102881182,1691.05282470888,1981.19819004844,2321.12575721988,2365.65364913318,1981.19819004844,1398.40277197992,999.627717482594,649.803212564163
6551,8007,"Huang","Xiayang forest farm",1.5,26.8,117.9666667,NA,"None","",NA,19,"Cunninghamia lanceolata","Subtropical","Forest","Managed",NA,NA,NA,19.3,1669,"IRGA",30,1,"Exclusion",768,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",7.4,25.8,NA,0.78,10,0.608,0.068,0,NA,NA,"None",1.2,26.75,117.75,1721.72,17.99,1645.9,18.73,2013,330.502,0.459,-0.229,15.85,"",1,"Figure 3",8.4,12.1,15.7,17.2,22.8,25.3,27.8,28.1,25.3,19.8,14.5,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.816958814574,632.088809510311,808.476672390588,895.786967887582,1313.6423077355,1558.49664368711,1848.99022670108,1887.30488888266,1558.49664368711,1070.04645847804,744.796618383948,467.881110219368
6621,8079,"Hu","Yangjuangou",1,36.7,109.5166667,1137.5,"None","",25,25,"Robinia pseudoacacia","Temperate","Forest","Unmanaged",NA,NA,NA,NA,NA,"IRGA",90,0.67,"",481,NA,NA,NA,NA,"","Polynomial, R=a+b(T-d)+c(T-d)^2","Mixed","umol CO2/m2/s",20,40,NA,0.27,5,-0.0075,0.141,-0.0031,0,NA,"Mixed",NA,36.75,109.75,554.37,10.14,496.2,10.33,2008,132.685,0.659,-0.438,14,"",1,"Figure 8",-7,-4.3,8.1,13.2,18.5,21,24,21.7,16.7,10.9,4.1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.281739030014,599.601258563954,703.582035012497,724.885229688556,726.952566639541,727.660521955976,677.226464341539,529.651376420428,235.490537765852,NA
6622,8079,"Hu","Yangjuangou",1,36.7,109.5166667,1137.5,"None","",25,25,"Grasses","Temperate","Grassland","Unmanaged",NA,NA,NA,NA,NA,"IRGA",90,0.67,"",526,NA,NA,NA,NA,"","Polynomial, R=a+b(T-d)+c(T-d)^2","Positive","umol CO2/m2/s",2,40,NA,0.019,5,0.007,0.0959,0.0013,0,NA,"Mixed",1.1,36.75,109.75,554.37,10.14,496.2,10.33,2008,132.685,0.659,-0.438,12,"",1,"Figure 8",-7,-4.3,8.1,13.2,18.5,21,24,21.7,16.7,10.9,4.1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.827994957764,684.91937578882,1019.03905321008,1188.53888375533,1401.99829119073,1237.36460733615,901.719633320649,550.601088431939,191.473179275104,NA
3163,3415,"Kim","Sambong Exhibition Forests",2,35.45,127.63,690,"None","",NA,36,"Larix leptolepis","Temperate","Forest","Managed",12.8,1322,NA,NA,NA,"IRGA",30,0.92,"",821,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g CO2/m2/hr",2,18,NA,0.86,20,0.049,0.166,0,NA,NA,"Negative",1.61,35.25,127.75,1411.75,9.34,2077.3,9.44,2003,304.81,0.469,2.183,9.77,"TAIR_1",0.92,"MGRsD and TAIR_Del",-4.6,-0.6,2.9,9.5,14.2,18.1,19.2,20.9,18.1,10.2,6.6,-1.2,NA,0.162,0.458,1.053,3.776,4.752,4.804,4.189,5.877,2.474,1.734,NA,65.0197882605273,126.757683294489,227.332717071413,683.981519061855,1498.68596277869,2873.36742090168,3452.40365262944,4585.02051173824,2873.36742090168,768.744279922724,421.547025542494,114.679286386075
3168,4392,"Kotroczo","Síkfőkút DIRT Project",1,48.5,20.77,330,"None","",NA,NA,"Quercus petraea; Quercus cerris","Temperate","Forest","Unmanaged",NA,550,NA,NA,NA,"Soda lime",30,1,"",160,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",-2,20,NA,NA,NA,30.223,0.1,0,NA,NA,"",0.52,48.75,20.75,665.58,6.31,697.6,7.13,2002,104.918,0.743,0.305,9.3,"",1,"Figure 2",-4.6,0.2,3.3,6.9,14.6,16,18.5,16.9,11,5.2,2.8,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2772191515966,87.9436793418217,120.10550947616,172.485746161022,374.081093745304,430.621107313478,553.6754042387,471.403588124094,260.480656226142,145.386629195677,114.217051890776,51.0998009606262
3174,4392,"Kotroczo","Síkfőkút DIRT Project",1,48.5,20.77,330,"None","",NA,NA,"Quercus petraea; Quercus cerris","Temperate","Forest","Unmanaged",NA,550,NA,NA,NA,"Soda lime",30,1,"",139,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",-2,20,NA,NA,NA,30.223,0.1,0,NA,NA,"",0.52,48.75,20.75,665.58,6.31,478.1,6.53,2003,104.918,0.743,-1.787,8.15,"",1,"Figure 2",-6.1,-6.4,1,5.7,15.3,16.9,17.4,18.1,11.9,3.8,3.4,-2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6790101465468,45.29209899279,95.3094152899225,152.882033649991,401.356717663526,471.403588124094,495.706789689138,531.850588975814,285.149784570439,126.29754636219,121.319140970857,65.702081186642
3180,4392,"Kotroczo","Síkfőkút DIRT Project",1,48.5,20.77,330,"None","",NA,NA,"Quercus petraea; Quercus cerris","Temperate","Forest","Unmanaged",NA,550,NA,NA,NA,"Soda lime",30,1,"",139,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",-2,20,NA,NA,NA,30.223,0.1,0,NA,NA,"",0.52,48.75,20.75,665.58,6.31,725.4,6.33,2004,104.918,0.743,0.57,7.96,"",1,"Figure 2",-7.2,-3.2,2,7.6,10.3,14.5,16.5,16.1,11.6,8.1,2,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7918189763685,62.4808807602303,105.39008928232,185.062314242662,242.778766349834,370.338925829286,452.821768981854,434.97240926787,276.677509441414,194.603197762515,105.39008928232,67.7139762246109
3186,4392,"Kotroczo","Síkfőkút DIRT Project",1,48.5,20.77,330,"None","",NA,NA,"Quercus petraea; Quercus cerris","Temperate","Forest","Unmanaged",NA,550,NA,NA,NA,"Soda lime",30,1,"",229,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",-2,20,NA,NA,NA,30.223,0.1,0,NA,NA,"",0.52,48.75,20.75,665.58,6.31,725.4,6.32,2005,104.918,0.743,0.57,11.73,"",1,"Figure 2",-4.6,-5.8,-0.7,7.8,12.5,14.5,17.4,15.9,13.3,8,0.7,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.2772191515966,48.1083905740001,80.3354185955571,188.821212568608,302.880579908439,370.338925829286,495.706789689138,426.313334162971,328.248387943192,192.656459862104,92.477613786235,62.4808807602303
3235,1971,"Chen","Howard Springs",2,-12.5,130.75,NA,"None","",NA,NA,"Eucalyptus tetrodonta; Eucalyptus miniata","Tropical","Forest","Natural",NA,NA,NA,NA,NA,"IRGA",30,0.67,"",1430,NA,5.37,2.2,NA,"","Linear, R=a+b(T-c)","Positive","umol CO2/m2/s",20,40,NA,NA,2.5,-2.239,0.196,0,NA,NA,"Positive",NA,-12.75,130.75,1658.93,27.28,2215.5,26.97,2000,349.498,0.387,1.592,27.85,"TAIR_4",0.67,"MGRsD and TAIR_Del",27.8,27.3,27.3,27.3,26.1,23.5,24,25.9,27.8,28.6,29.5,28.5,NA,6.117,3.262,1.655,1.286,NA,NA,NA,NA,4.78,NA,NA,1472.26936241335,1427.0798049985,1427.0798049985,1427.0798049985,1318.65670120691,1083.91006569124,1129.03409170506,1300.59073615536,1472.26936241335,1544.58806287916,1625.9683115963,1535.54721280564
3236,1120,"Son","Yangpyeong",1,37.5,126.75,NA,"None","",NA,40,"Pinus rigida","Temperate","Forest","Managed",NA,NA,NA,NA,NA,"Soda lime",30,1,"Exclusion",732,NA,NA,NA,NA,"","Exponential (other), R=a 10^(b(T-c))","Positive","g CO2/m2/hr",0,30,NA,0.62,15,0.105,0.032,0,NA,NA,"",1.39,37.75,126.75,1322.51,12.07,1358.6,11.87,1995,272.692,0.556,0.132,11.64,"TAIR_5",0.58,"Figure 1",-2.8,0.2,5.4,11.1,17,21.5,24.7,26.3,19.7,14.9,6,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.996763331691,305.969929833593,449.756353263192,686.060265271118,1062.1400545648,1482.37945380609,1878.93755500856,2115.3821087775,1297.32368474561,909.115174616978,470.198226711457,267.77356888879
3237,1120,"Son","Yangpyeong",1,37.5,126.75,NA,"None","",NA,40,"Larix leptolepis","Temperate","Forest","Managed",NA,NA,NA,NA,NA,"Soda lime",30,1,"Exclusion",646,NA,NA,NA,NA,"","Exponential (other), R=a 10^(b(T-c))","Positive","g CO2/m2/hr",3,25,NA,0.45,15,0.09,0.032,0,NA,NA,"",1.19,37.75,126.75,1322.51,12.07,1358.6,11.87,1995,272.692,0.556,0.132,11.64,"TAIR_5",0.58,"Figure 1",-2.8,0.2,5.4,11.1,17,21.5,24.7,26.3,19.7,14.9,6,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.822493885979,262.041721934446,385.184679174654,587.562357386628,909.648242182093,1269.55372656017,1609.17784499124,1811.6759729783,1111.06647781358,778.593196798559,402.691705832021,229.329225647476
3247,1324,"Janssens","Paracou",1,5.25,-52.92,NA,"None","",NA,1,"Mix","Tropical","Forest","Managed",26,2200,NA,NA,NA,"IRGA",7,0.25,"",946,119,NA,NA,NA,"","Exponential, R=a+b exp(T/c)","Positive","umol CO2/m2/s",26,31,NA,NA,5,2.414,7.48e-12,1.176,NA,NA,"",NA,5.25,-52.75,2758.55,26.32,3301.3,26.11,1994,575.46,0.331,0.943,25.315,"TAIR_9",0.25,"MGRsD and TAIR_Del",25.7,26.1,26,25.9,25.7,25.7,25.7,26.4,26.6,27.2,26.2,26.1,NA,NA,NA,NA,NA,NA,NA,2.695,NA,NA,NA,NA,1116.21718813611,1120.53905732139,1119.31712011619,1118.19480026967,1116.21718813611,1116.21718813611,1116.21718813611,1124.89499524543,1128.48148382106,1143.74681874768,1121.86945459939,1120.53905732139
3252,1093,"Nakane","Yoshiwa",1,34.18,132.13,705,"None","",NA,102,"Quercus serrata","Temperate","Forest","Natural",12.1,2174,NA,NA,NA,"Soda lime",20,1,"",940,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",3,22,NA,0.84,0,84.67,0.115,0,NA,NA,"",1.69,34.25,132.25,1775,14.7,2331.3,14.19,1993,259.858,0.471,0.05,12.37,"",1,"Figure 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3253,3600,"Son","Mt_Kumdan_RF",1,37.45,127.23,203,"None","",25,NA,"Salix glandulosa; Salix koreensis; Acer ginnala","Temperate","Forest","Unmanaged",NA,1300,NA,NA,NA,"IRGA",30,1,"",655,68,NA,NA,NA,"","Linear, R=a+b(T-c)","Positive","g CO2/m2/hr",0,23,NA,NA,NA,-0.0909,0.0366,0,NA,NA,"Positive",1.22,37.25,127.25,1290.42,11.2,1209.5,12.1,2004,259.093,0.673,-0.312,10,"",1,"Figure 1",-3.2,1.2,5.2,11.9,16.9,22.4,24.7,25.3,20.5,13.4,7,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.364919095537,995.882089675906,1528.19509333521,2114.90460914999,2360.53228182357,2424.63226341799,1912.10973556961,1155.44467741576,475.764455454458,NA
3254,3600,"Son","Mt_Kumdan_IF",1,37.45,127.23,203,"None","",25,NA,"Spiraea prunifolia; Lespedeza bicola; Pueraria thunbergiana","Temperate","Shrubland","Unmanaged",NA,1300,NA,NA,NA,"IRGA",30,1,"",769,106,NA,NA,NA,"","Linear, R=a+b(T-c)","Positive","g CO2/m2/hr",0,23,NA,NA,NA,-0.0765,0.0328,0,NA,NA,"Positive",1.22,37.25,127.25,1290.42,11.2,1209.5,12.1,2004,259.093,0.673,-0.312,12,"",1,"Figure 1",-3.2,1.2,5.2,11.9,16.9,22.4,24.7,25.3,20.5,13.4,7,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.899342699249,906.365067775801,1383.16126110263,1908.66954375251,2128.67313540928,2186.08600970599,1727.02962471784,1049.28784754068,440.468162226219,NA
3255,3600,"Son","Mt_Kumdan_CS",1,37.45,127.23,203,"None","",25,NA,"Quercus mongolica; Quercus variabilis; Prunus sargentii; Fraxinus rhynchophylla","Temperate","Forest","Natural",NA,1300,NA,NA,NA,"IRGA",30,1,"",671,8,NA,NA,NA,"","Linear, R=a+b(T-c)","Positive","g CO2/m2/hr",0,23,NA,NA,NA,-0.1303,0.0386,0,NA,NA,"Positive",1.22,37.25,127.25,1290.42,11.2,1209.5,12.1,2004,259.093,0.673,-0.312,10.7,"",1,"Figure 1",-3.2,1.2,5.2,11.9,16.9,22.4,24.7,25.3,20.5,13.4,7,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.75023295938,950.566062962505,1511.88879034125,2130.65677614295,2389.72056451916,2457.32794218441,1916.77445552759,1118.81265102826,402.295890083325,NA
3257,4375,"Kim","Sambong Exhibition Forests",2,35.45,127.63,NA,"None","",NA,20,"Larix leptolepis","Temperate","Forest","Managed",12.8,1322,NA,NA,NA,"IRGA",30,1,"",956,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g CO2/m2/hr",2,18,NA,0.86,20,0.05,0.17,0,NA,NA,"",1.73,35.25,127.75,1411.75,9.34,2077.3,9.44,2003,304.81,0.469,2.183,10.05,"TAIR_0",1,"MGRsD",-4.6,-0.6,2.9,9.5,14.2,18.1,19.2,20.9,18.1,10.2,6.6,-1.2,0.248,0.288,0.445,1.073,NA,3.737,4.719,4.594,4.051,NA,5.89,2.402,65.1377397092952,129.046925306109,234.719010864889,725.200305598224,1619.32147886107,3153.73486305777,3806.07023057011,5089.38918949122,3153.73486305777,817.368881478729,441.768372357843,116.469018297677
3261,90,"De Santo","Monte Taburno",1,41.13,14.65,1100,"None","",NA,NA,"Fagus sylvatica","Temperate","Forest","Natural",7.9,2166,NA,NA,NA,"Alkali absorption",30,1,"",792,NA,NA,NA,NA,"","Linear, R=a+b(T-c)","Positive","mg CO2/m2/hr",1,15,NA,NA,5,49.72,7.06,0,NA,NA,"Negative",0.76,41.25,14.75,788.68,13.57,782.9,13.2,1973,146.243,0.656,-0.04,9.45,"",1,"Figure 1",5.5,4.5,6,9.6,17.2,19.9,22.3,22.5,20.2,15.2,9.8,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.005913633823,233.649429579841,264.187489112626,337.552749999621,492.700139365962,547.886793048806,596.966805435386,601.057810575955,554.020544850252,451.842358619613,341.631303671264,258.078285601758
3266,3131,"Shibata","Tomakomai Experimental Forest",2,42.67,141.6,NA,"None","",NA,45,"Quercus mongolica; Acer mono; Acer palmatum; Magnolia hyporeuca","Temperate","Forest","Natural",7.1,1200,NA,NA,NA,"IRGA",NA,NA,"",592,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",9,20,NA,0.81,10,0.625,0.1,0,NA,NA,"",1.7,42.75,141.75,1060.17,6.67,1416.3,6.75,2000,154.676,0.614,2.302,9.17,"",1,"Rs_Ts_Relationship",-7.3,-7.7,-1.9,4.7,11.9,15.2,20.5,22.2,17.4,9.6,1.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.397097787863,131.02058758202,234.741866025147,455.798336860093,940.055078755231,1309.91885033583,2231.84185605247,2647.84258349157,1634.19967482253,745.978267668621,340.523611898473,165.107448991645
