Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rs_max,Rs_maxday,Rs_min,Rs_minday,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,Model_type,Temp_effect,Model_output_units,Model_temp_min,Model_temp_max,Model_N,Model_R2,T_depth,Model_paramA,Model_paramB,Model_paramC,Model_paramD,Model_paramE,WC_effect,R10,Q10_0_10,Q10_5_15,Q10_10_20,Q10_0_20,Q10_other1,Q10_other1_temp_min,Q10_other1_temp_max,Q10_other2,Q10_other2_temp_min,Q10_other2_temp_max,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,Lat_Adj,Long_Adj,Lat_Round,Long_Round,MAP_Del,MAT_Del,PAnnual_Del,TAnnual_Del,Year,PRECIP_SD,TAIR_SD,SPI,Study_TS_Annual
4099,00:00.0,5524,Lee,,,BBL,South Korea,Gyeonggido,Gwangeung Forest,2005,1,38.23333333,127.2666667,,None,,,,Quercus spp.,Temperate,Forest,Managed,Deciduous,Mature,Inceptisols,Dry,,,,,,11.3,1365,,,,IRGA,30,1,Exclusion,740,,110,7.1528,,0.5177,,,229.4,510.6,0.31,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,0,23,12,0.72,12,43.33,0.129,0,,,Positive,0.993741423,3.632786556,3.632786556,3.632786556,3.632786556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233,-0.267,38.25,127.25,1398.81,9.76,1394.7,8.61,2005,220.144,0.669,-0.019,11.243
4100,00:00.0,5524,Lee,,,BBL,South Korea,Gyeonggido,Gwangeung Forest,2006,2,38.23333333,127.2666667,,None,,,,Abies holophylla,Temperate,Forest,Managed,Deciduous,Mature,Inceptisols,Dry,,,,,,11.3,1365,,,,IRGA,30,1,Exclusion,608,,,7.3864,,0.4798,,,206.72,401.28,0.34,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,0,23,13,0.93,12,56.63,0.125,0,,,None,1.247841677,3.490342957,3.490342957,3.490342957,3.490342957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233,-0.267,38.25,127.25,1398.81,9.76,1541.6,9.98,2006,220.144,0.669,0.649,11.243
4101,00:00.0,5524,Lee,,,BBL,South Korea,Gyeonggido,Gwangeung Forest,2006,2,38.23333333,127.2666667,,None,,,,Quercus spp.,Temperate,Forest,Managed,Deciduous,Mature,Inceptisols,Dry,,,,,,11.3,1365,,,,IRGA,30,1,Exclusion,584,,,7.1528,,0.5177,,,181.04,402.96,0.31,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,0,23,13,0.91,12,50.77,0.117,0,,,Positive,1.032705595,3.221992639,3.221992639,3.221992639,3.221992639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233,-0.267,38.25,127.25,1398.81,9.76,1541.6,9.98,2006,220.144,0.669,0.649,11.243
4365,00:00.0,5701,Jiang,,,BBL,China,,,2006.5,2,27.67,114.62,285,None,,,,Mix,Subtropical,Forest,Natural,Evergreen,Mature,,Dry,0.79,,,,,16.75,1591,,,,IRGA,15,0.83,,1170,,,,,,,,,,,,,,,3.96,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,10,30,,0.793,10,1.815,0.035,0,,,Mixed,2.575607601,,,1.419067549,,1.419067549,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.38,27.75,114.75,1603.07,17.85,1238.2,18.47,2007,291.143,0.457,-1.253,15.568
4366,00:00.0,5701,Jiang,,,BBL,China,,,2006.5,2,27.67,114.62,280,None,,,,Phyllostachys pubescens,Subtropical,Forest,Natural,Evergreen,Mature,,Dry,0.88,,,,,16.75,1591,,,,IRGA,15,0.83,,1284,,,,,,,,,,,,,,,4.25,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,10,30,,0.686,10,2.489,0.024,0,,,Mixed,3.164139135,,,1.27124915,,1.27124915,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.38,27.75,114.75,1603.07,17.85,1238.2,18.47,2007,291.143,0.457,-1.253,15.568
4367,00:00.0,5701,Jiang,,,BBL,China,,,2006.5,2,27.67,114.62,315,None,,,,Cunninghamia lanceolata,Subtropical,Forest,Managed,Evergreen,Mature,,Dry,0.78,,,,,16.75,1591,,,,IRGA,15,0.83,,711,,,,,,,,,,,,,,,2.28,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,10,30,,0.645,10,1.355,0.027,0,,,Mixed,1.775001831,,,1.309964451,,1.309964451,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.38,27.75,114.75,1603.07,17.85,1238.2,18.47,2007,291.143,0.457,-1.253,15.568
4361,00:00.0,5702,Li,,,BBL,China,,,2008,1,30.13333333,103,660,None,,,,Neosinocalamus affinis,Subtropical,Forest,Managed,Evergreen,Mature,,Dry,,,,,,,1490,,,,IRGA,,,,592,,,3.36,210,0.33,60,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,22,94,0.9162,10,0.1915,0.1315,0,,,,0.713289814,,3.72,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.133,0,30.25,103.25,1449.77,16.58,1406.6,16.67,2008,167.898,0.409,-0.257,14.197
4294,00:00.0,5725,Mancinelli,,,BBL,Italy,,Teaching-Experimental Farmland of the University of Tuscia,2006,1,45.41666667,12.06666667,,None,,,1,Triticum durum; Licopersicum esculentum; Pisum sativum,Temperate,Agriculture,Managed,Deciduous,Aggrading,Clay loam (Typic Xerofluvent),Dry,,,45,17,38,,,,,706,IRGA,10,1,,733,,24,,,,,,,,,,,,,,,,,,"Polynomial, R=a+b(T-d)+c(T-d)^2",Mixed,g CO2/m2/hr,5,30,,0.25,5,-0.1226,0.054,-0.0014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559,,,,,,,,Equation in Figure 3 doesn't produce curve shown,-0.417,-0.067,45.25,12.25,779.26,12.71,643,13.15,2006,142.805,0.853,0.075,16.576
4295,00:00.0,5725,Mancinelli,,,BBL,Italy,,Teaching-Experimental Farmland of the University of Tuscia,2007,1,45.41666667,12.06666667,,None,,,1,Triticum durum; Licopersicum esculentum; Pisum sativum,Temperate,Agriculture,Managed,Deciduous,Aggrading,Clay loam (Typic Xerofluvent),Dry,,,45,17,38,,,,,475,IRGA,10,1,,699,,203,,,,,,,,,,,,,,,,,,"Polynomial, R=a+b(T-d)+c(T-d)^2",Mixed,g CO2/m2/hr,5,30,,0.22,5,-0.1226,0.054,-0.0014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299,,,,,,,,Equation in Figure 3 doesn't produce curve shown,-0.417,-0.067,45.25,12.25,779.26,12.71,664.43,13.77,2007,142.805,0.853,0.075,16.576
4296,00:00.0,5725,Mancinelli,,,BBL,Italy,,Teaching-Experimental Farmland of the University of Tuscia,2008,1,45.41666667,12.06666667,,None,,,1,Triticum durum; Licopersicum esculentum; Pisum sativum,Temperate,Agriculture,Managed,Deciduous,Aggrading,Clay loam (Typic Xerofluvent),Dry,,,45,17,38,,,,,1125,IRGA,10,1,,986,,,,,,,,,,,,,,,,,,,,"Polynomial, R=a+b(T-d)+c(T-d)^2",Mixed,g CO2/m2/hr,5,30,,0.25,5,-0.1226,0.054,-0.0014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302,,,,,,,,Equation in Figure 3 doesn't produce curve shown,-0.417,-0.067,45.25,12.25,779.26,12.71,1078.6,13.315,2008,142.805,0.853,0.075,16.576
4318,00:00.0,5766,Zimmermann,,,BBL,Peru,,Wayqecha,2008,2,-13.19138889,-71.59,3030,None,,,,Clusiaceae; Cunoniceae,Tropical,Forest,Natural,Evergreen,Mature,Lithic histosol,Dry,,25,,,,,,,12.5,1710,IRGA,15,1,Exclusion,1064,59,,,,,,,455,609,0.43,,,,,,,,,,"Arrhenius, R=a exp(-b/c(T-d))",Positive,umol CO2/m2/s,9,13,,0.52,10,0.000527,553.6,1,71.96,,,4,,,,,4.33,9,13,,,,,,,,,,,,,,,,,,,,,,,,25690,50,,0.191,-0.41,-13.25,-71.75,482.18,9.87,387.2,9.22,2008,180.299,0.668,-0.527,10.5
4319,00:00.0,5766,Zimmermann,,,BBL,Peru,,San Pedro,2008,2,-13.04777778,-71.54277778,1500,None,,,,Clethraceae,Tropical,Forest,Natural,Evergreen,Mature,Umbric gleysol,Dry,,15,,,,,,,18.3,2630,IRGA,15,1,Exclusion,1344,384,,,,,,,651,693,0.48,,,,,,,,,,"Arrhenius, R=a exp(-b/c(T-d))",Positive,umol CO2/m2/s,15,20,,0.32,10,1.96E-06,2925.8,1,218.25,,,,,,,,2.07,15,20,,,,,,,,,,,,,,,,,,,,,,,,13290,50,,0.048,-0.457,-13.25,-71.75,482.18,9.87,387.2,9.22,2008,180.299,0.668,-0.527,17.52
4320,00:00.0,5766,Zimmermann,,,BBL,Peru,,Tono,2008,2,-12.89027778,-71.55472222,1.00E+03,None,,,,Elaeocarpaceae; Moraceae; Fabaceae,Tropical,Forest,Natural,Evergreen,Mature,Fluvic gleysol,Dry,,20,,,,,,,21.3,3090,IRGA,15,1,Exclusion,1291,74,,,,,,,284,1007,0.22,,,,,,,,,,"Arrhenius, R=a exp(-b/c(T-d))",Positive,umol CO2/m2/s,17,22,,0.35,10,0.0135,301.9,1,72.87,,,,,,,,2.94,17,22,,,,,,,,,,,,,,,,,,,,,,,,9050,50,,-0.11,-0.445,-12.75,-71.75,898.16,14.77,799.3,14.14,2008,206.997,0.499,-0.478,20.03
4321,00:00.0,5766,Zimmermann,,,BBL,Peru,,Tambopata,2008,2,-12.83055556,-69.26972222,200,None,,,,Elaeocarpaceae; Moraceae; Fabaceae,Tropical,Forest,Natural,Evergreen,Mature,Haplic ferralsol,Dry,,14,,,,,,,26.4,2730,IRGA,15,1,Exclusion,1639,194,,,,,,,1219,420,0.74,,,,,,,,,,"Arrhenius, R=a exp(-b/c(T-d))",Positive,umol CO2/m2/s,22,25,,0.49,10,2.44E-08,1397.4,1,96.84,,,,,,,,6.92,22,25,,,,,,,,,,,,,,,,,,,,,,,,4110,50,,-0.169,0.27,-12.75,-69.25,2245.58,25.68,1700.9,27.63,2008,393.557,1.044,-1.384,23.46
4332,00:00.0,5824,Liang,,,BBL,Japan,,Tomakomai National Forest,2003,1,42.73333333,141.5166667,125,None,,,45,Larix kaempferi; Picea jezoensis,Temperate,Forest,Managed,Deciduous,Mature,Volcanogenous Regosol,Dry,,,,,,7.1,1500,,,,IRGA,0.1,1,Exclusion,934,,,,,,,56,402,532,0.43,,,,0.715,3.842,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,20,,0.916,5,0.868,0.114,0,,,Positive,2.714034941,3.126768365,3.126768365,3.126768365,3.126768365,,,,,,,,1493,,,,,,,,,,,5.6,23.2,,,,,,,3600,,,0.267,0.483,42.75,141.75,1060.17,6.67,905.2,6.46,2003,154.676,0.614,-1.002,10.592
4333,00:00.0,5824,Liang,,,BBL,Japan,,Tomakomai National Forest,2003,1,42.73333333,141.5166667,125,None,,,45,Larix kaempferi; Picea jezoensis,Temperate,Forest,Managed,Deciduous,Mature,Volcanogenous Regosol,Dry,,,,,,7.1,1500,,,,Gradient,0.1,1,Exclusion,934,,,,,,,56,402,532,0.43,,,,0.587,3.601,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,20,,0.856,5,0.61,0.148,0,,,Negative,2.679696865,4.392945681,4.392945681,4.392945681,4.392945681,,,,,,,,1493,,,,,,,,,,,5.6,23.2,,,,,,,3600,,,0.267,0.483,42.75,141.75,1060.17,6.67,905.2,6.46,2003,154.676,0.614,-1.002,10.592
4430,00:00.0,5929,Liu,,,BBL,China,Zhejiang,,2008.5,1,30.36666667,120,150,None,,,,Castanopsis sclerophylla; Lithocarpus glabra,Tropical,Forest,Natural,Evergreen,Mature,Ferrisol,Dry,,17,,,,16.4,1629,,,,Gas chromatography,20,1,,1151,46,,6.4,195,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,4,27,22,0.594,5,0.1543,0.065,0,,,Positive,1.866,,1.916,1.916,,1.916,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.367,0,30.25,120.25,1415.37,16.88,1530.4,17.83,2009,273.855,0.628,0.42,16.59
4660,00:00.0,5935,Wang,,Q01,BBL,China,,,2004,1,26.74416667,115.0591667,102,None,,,19,Pinus elliottii,Subtropical,Forest,Managed,Evergreen,Aggrading,Red earth,Dry,1.5,,,,,17.9,1469,,,,Gas chromatography,7,1,,705,,11,,,,,,,,,,,,,,2.21,2.38,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,32,,0.61,5,1.537,0.058,15,,,Positive,1.15,,1.786,1.786,,1.786,3,32,,,,,,,,,,,,,,,,5.6,16.5,,,,,,,,,,0.256,-0.059,26.75,115.25,1531.99,17.51,1412.8,17.83,2004,314.977,0.434,-0.378,17.962
4661,00:00.0,5935,Wang,,Q01,BBL,China,,,2005,1,26.74416667,115.0591667,102,None,,,19,Pinus elliottii,Subtropical,Forest,Managed,Evergreen,Aggrading,Red earth,Dry,1.5,,,,,17.9,1469,,,,Gas chromatography,7,1,,720,,46,,,,,,,,,,,,,,2.36,2.28,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,32,,0.61,5,1.537,0.058,15,,,Positive,1.15,,1.786,1.786,,1.786,3,32,,,,,,,,,,,,,,,,5.6,16.5,,,,,,,,,,0.256,-0.059,26.75,115.25,1531.99,17.51,1412.8,17.44,2005,314.977,0.434,-0.378,17.962
4662,00:00.0,5935,Wang,,Q01,BBL,China,,,2006,1,26.74416667,115.0591667,102,None,,,19,Pinus elliottii,Subtropical,Forest,Managed,Evergreen,Aggrading,Red earth,Dry,1.5,,,,,17.9,1469,,,,Gas chromatography,7,1,,785,,42,,,,,,,,,,,,,,2.52,2.62,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,32,,0.61,5,1.537,0.058,15,,,Positive,1.15,,1.786,1.786,,1.786,3,32,,,,,,,,,,,,,,,,5.6,16.5,,,,,,,,,,0.256,-0.059,26.75,115.25,1531.99,17.51,1688.8,17.93,2006,314.977,0.434,0.498,17.962
4663,00:00.0,5935,Wang,,Q01,BBL,China,,,2007,1,26.74416667,115.0591667,102,None,,,19,Pinus elliottii,Subtropical,Forest,Managed,Evergreen,Aggrading,Red earth,Dry,1.5,,,,,17.9,1469,,,,IRGA,7,1,,725,,14,,,,,,,,,,,,,,2.16,2.56,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,32,,0.61,5,1.537,0.058,15,,,Positive,1.15,,1.786,1.786,,1.786,3,32,,,,,,,,,,,,,,,,5.6,16.5,,,,,,,,,,0.256,-0.059,26.75,115.25,1531.99,17.51,1380.7,18.33,2007,314.977,0.434,-0.48,17.962
4664,00:00.0,5935,Wang,,Q01,BBL,China,,,2008,1,26.74416667,115.0591667,102,None,,,19,Pinus elliottii,Subtropical,Forest,Managed,Evergreen,Aggrading,Red earth,Dry,1.5,,,,,17.9,1469,,,,IRGA,7,1,,745,,11,,,,,,,,,,,,,,2.31,2.59,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,32,,0.61,5,1.537,0.058,15,,,Positive,1.15,,1.786,1.786,,1.786,3,32,,,,,,,,,,,,,,,,5.6,16.5,,,,,,,,,,0.256,-0.059,26.75,115.25,1531.99,17.51,1506.6,17.74,2008,314.977,0.434,-0.081,17.962
4665,00:00.0,5935,Wang,,Q01,BBL,China,,,2009,1,26.74416667,115.0591667,102,None,,,19,Pinus elliottii,Subtropical,Forest,Managed,Evergreen,Aggrading,Red earth,Dry,1.5,,,,,17.9,1469,,,,IRGA,7,1,,730,,,,,,,,,,,,,,,,2.17,2.55,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,32,,0.61,5,1.537,0.058,15,,,Positive,1.15,,1.786,1.786,,1.786,3,32,,,,,,,,,,,,,,,,5.6,16.5,,,,,,,,,,0.256,-0.059,26.75,115.25,1531.99,17.51,1324.1,18.17,2009,314.977,0.434,-0.66,17.962
4417,00:00.0,6070,Wang,,,BBL,China,Guangdong,Heshan Hilly Land Interdisciplinary Experimental Station,2008,1,22.56666667,112.8333333,,None,,,4,Magnoliaceae glanca Blume; Liquidambar formosana Hance; Tsoongiodendron odorum Chun,Subtropical,Forest,Managed,Evergreen,Aggrading,Acrisol,Dry,,,,,,21.7,1290,,,,IRGA,30,1,Exclusion,594,,,2.75,201,0.8,8,,202,313,0.34,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,13,29,12,0.51,10,0.332,0.07,0,,,Mixed,,,,,,2.02,13,29,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433,0.167,22.75,112.75,1705.67,21.87,2255.6,21.57,2008,299.546,0.36,1.836,23.944
4463,00:00.0,6088,Peng,,,BBL,China,Inner Mongolia,Baiinxile Pasture,2007.5,1.5,43.55277778,116.6747222,1265,None,,,,Leymus chinensis,Boreal,Grassland,Natural,Deciduous,Mature,Calcic-orthic Aridisol,Dry,1.22,10.625,60,19,21,-0.4,400,,,,IRGA,21,1,,127,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,-15,30,,0.501,10,43.9088,0.0533,0,,,Positive,0.472,1.704,1.704,1.704,1.704,1.704,-15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447,0.325,43.75,116.75,314.92,1.93,296.1,3,2008,73.832,0.891,-0.255,5.248
4414,00:00.0,6140,Viswanathan,,"Q01,Q10",BBL,USA,Texas,Texas A&M University Research Farm,2008,1,30.55327778,-96.42708056,,None,,,17,Liquidambar styraciflua,Temperate,Forest,Managed,Deciduous,Aggrading,Clay,Dry,,,,,,,,,,,IRGA,30,1,,3936,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,6,33,,0.19,,-2.06,0.51,0,,,Negative,3.04,,11.41,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447,0.427,30.75,-96.25,1010.54,19.94,780.8,20.33,2008,246.977,0.674,-0.93,21.434
4405,00:00.0,6152,Tian,,,BBL,China,Hunan,Tianjiling National Park,2007,1,28.1,113.0166667,80,None,,,12,Cunninghamia lanceolata,Subtropical,Forest,Managed,Evergreen,Aggrading,,Dry,,,,,,17.2,1422,,,,IRGA,14,1,,443,79,,2.17,255,0.4,15,,91,352,0.24,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,7,27,,0.91,5,0.2779,0.073,0,,,None,0.58,,,2.08,,2.08,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.017,28.25,113.25,1416.64,17.47,1011.6,18.53,2007,224.606,0.513,-1.803,17.986
4406,00:00.0,6152,Tian,,,BBL,China,Hunan,Tianjiling National Park,2008,1,28.1,113.0166667,80,None,,,12,Cunninghamia lanceolata,Subtropical,Forest,Managed,Evergreen,Aggrading,,Dry,,,,,,17.2,1422,,,,IRGA,14,1,,473,57,,2.46,195,0.4,15,,181,310,0.31,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,7,27,,0.91,5,0.2779,0.073,0,,,None,0.58,,,2.08,,2.08,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.017,28.25,113.25,1416.64,17.47,1349.6,18.12,2008,224.606,0.513,-0.298,17.986
4797,00:00.0,6272,Deng,,,BBL,China,Guangdong,Dinghushan Forest Ecosystem Research Station-PF,2008,3,23.17,112.6,250,None,,,50,Pinus massoniana,Subtropical,Forest,Unmanaged,Evergreen,Aggrading,,Dry,1.32,,49,26,24,21.4,1956,,,,IRGA,10,1,,833,49,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,15,29,,0.72,5,0.21,0.11,0,,,Positive,,,,,,1.93,15,29,,,,,,,,,,,,349.5,,,,4.3,,,61300,,,,218,105200,60,,-0.17,0.4,23.25,112.75,1715.28,21.99,2247.4,21.73,2008,284.431,0.362,1.871,20.901
4798,00:00.0,6272,Deng,,,BBL,China,Guangdong,Dinghushan Forest Ecosystem Research Station-MF,2008,3,23.17,112.6,260,None,,,100,Schima superba; Castanopsis chinensis; Craibiodendron scleranthum,Subtropical,Forest,Unmanaged,Evergreen,Mature,,Dry,1.1,,48,22,30,21.4,1956,,,,IRGA,10,1,,1150,49,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,15,29,,0.77,5,0.52,0.08,0,,,Positive,,,,,,1.93,15,29,,,,,,,,,,,,400.5,,,,6.5,,,82100,,,,248.5,111300,60,,-0.17,0.4,23.25,112.75,1715.28,21.99,2247.4,21.73,2008,284.431,0.362,1.871,20.901
4799,00:00.0,6272,Deng,,,BBL,China,Guangdong,Dinghushan Forest Ecosystem Research Station-BF,2008,3,23.17,112.6,260,None,,,400,Castanopsis chinensis; Cryptocarya concinna; Schima superba; Machilus chinensis,Subtropical,Forest,Unmanaged,Evergreen,Mature,,Dry,0.86,,38,27,35,21.4,1956,,,,IRGA,10,1,,1158,42,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,15,29,,0.78,5,0.5,0.08,0,,,Positive,,,,,,1.91,15,29,,,,,,,,,,,,315.5,,,,7.8,,,145200,,,,164,164100,60,,-0.17,0.4,23.25,112.75,1715.28,21.99,2247.4,21.73,2008,284.431,0.362,1.871,20.901
4874,00:00.0,6334,Heinemeyer,,,BBL,United Kingdom,,Alice Holt research forest,2007,1,51.16666667,-0.85,80,None,,,80,Quercus robur; Fraxinus excelsios,Temperate,Forest,Natural,Deciduous,Mature,Surface water gleysol,Dry,,,,,,9.4,780,,10.6,995,IRGA,0.1,1,Exclusion,791,,66,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,23,,0.8,2,0.5,0.12,0,,,,1.66,,3.2,3.2,,,,,,,,2044,1501,518,,,,,,,,,,,,,,,,,,,,,-0.167,-0.15,51.25,-0.75,611.37,10.54,550.1,10.92,2007,103.616,0.551,-0.591,9.585
4875,00:00.0,6334,Heinemeyer,,,BBL,United Kingdom,,Alice Holt research forest,2008,1,51.16666667,-0.85,80,None,,,80,Quercus robur; Fraxinus excelsios,Temperate,Forest,Natural,Deciduous,Mature,Surface water gleysol,Dry,,,,,,9.4,780,,10.2,943,IRGA,0.1,1,Exclusion,697,,45,,,,,,407,290,0.58,,2.99,,0.965,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,23,,0.8,2,0.5,0.12,0,,,,1.66,,3.2,3.2,,,,,,,,1751,1130,621,893,,,,,,,,,,,,,,,,,,,,-0.167,-0.15,51.25,-0.75,611.37,10.54,547.3,10.32,2008,103.616,0.551,-0.618,9.585
4876,00:00.0,6334,Heinemeyer,,,BBL,United Kingdom,,Alice Holt research forest,2009,1,51.16666667,-0.85,80,None,,,80,Quercus robur; Fraxinus excelsios,Temperate,Forest,Natural,Deciduous,Mature,Surface water gleysol,Dry,,,,,,9.4,780,,10.2,938,IRGA,0.1,1,Exclusion,760,,33,,,,,,441,320,0.58,,3.279,,0.932,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,23,,0.8,2,0.5,0.12,0,,,,1.66,,3.2,3.2,,,,,,,,1716,1416,300,616,,,,,,,,,,,,,,,,,,,,-0.167,-0.15,51.25,-0.75,611.37,10.54,814.1,10.36,2009,103.616,0.551,1.957,9.585
4877,00:00.0,6334,Heinemeyer,,,BBL,United Kingdom,,Alice Holt research forest,2010,1,51.16666667,-0.85,80,None,,,80,Quercus robur; Fraxinus excelsios,Temperate,Forest,Natural,Deciduous,Mature,Surface water gleysol,Dry,,,,,,9.4,780,,9.2,747,IRGA,0.1,1,Exclusion,713,,,,,,,,364,350,0.51,,2.894,,0.836,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,23,,0.8,2,0.5,0.12,0,,,,1.66,,3.2,3.2,,,,,,,,1345,117,228,559,,,,,,,,,,,,,,,,,,,,-0.167,-0.15,51.25,-0.75,611.37,10.54,606.6,9.29,2010,103.616,0.551,-0.046,9.585
4899,00:00.0,6372,Laganiere,,,BBL,Canada,Québec,Abitibi-James Bay,2007.5,1,49.158,-78.825,,None,,,91,Picea mariana,Boreal,Forest,Natural,Evergreen,Mature,Grey luvisol,Dry,,,11,43,46,0.7,890,,,,IRGA,30,0.33,Exclusion,1020,64,,10.91,,0.78,,,146,905,0.143,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,15,,,5,3.8784,0.09533,10,,,Negative,3.878,2.594,2.594,,,2.594,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158,-0.175,49.25,-78.75,864.82,0.6,994,0.83,2008,80.202,0.943,1.611,4.784
4900,00:00.0,6372,Laganiere,,,BBL,Canada,Québec,Abitibi-James Bay,2007.5,1,49.158,-78.825,,None,,,91,Picea mariana; Populus tremuloides,Boreal,Forest,Natural,Mixed,Mature,Grey luvisol,Dry,,,13,40,47,0.7,890,,,,IRGA,30,0.33,Exclusion,1462,64,,10.36,,1.32,,,148,1315,0.101,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,15,,,5,5.2255,0.07978,10,,,Negative,5.226,2.221,2.221,,,2.221,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158,-0.175,49.25,-78.75,864.82,0.6,994,0.83,2008,80.202,0.943,1.611,4.784
4901,00:00.0,6372,Laganiere,,,BBL,Canada,Québec,Abitibi-James Bay,2007.5,1,49.158,-78.825,,None,,,91,Populus tremuloides,Boreal,Forest,Natural,Deciduous,Mature,Grey luvisol,Dry,,,14,39,46,0.7,890,,,,IRGA,30,0.33,Exclusion,1353,60,,10.5,,1.92,,,56,1313,0.041,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,15,,,5,4.6559,0.07231,10,,,Negative,4.656,2.061,2.061,,,2.061,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.158,-0.175,49.25,-78.75,864.82,0.6,994,0.83,2008,80.202,0.943,1.611,4.784
