"Record_number","Entry_date","Study_number","Author","Duplicate_record","Quality_flag","Contributor","Country","Region","Site_name","Study_midyear","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","Leaf_habit","Stage","Soil_type","Soil_drainage","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_interann_err","Rs_max","Rs_maxday","Rs_min","Rs_minday","Rlitter_annual","Ra_annual","Rh_annual","RC_annual","Rs_spring","Rs_summer","Rs_autumn","Rs_winter","Rs_growingseason","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Q10_0_10","Q10_5_15","Q10_10_20","Q10_0_20","Q10_other1","Q10_other1_temp_min","Q10_other1_temp_max","Q10_other2","Q10_other2_temp_min","Q10_other2_temp_max","GPP","ER","NEP","NPP","ANPP","BNPP","NPP_FR","TBCA","Litter_flux","Rootlitter_flux","TotDet_flux","Ndep","LAI","BA","C_veg_total","C_AG","C_BG","C_CR","C_FR","C_litter","C_soilmineral","C_soildepth","Notes","Lat_Adj","Long_Adj","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","mtr_out","Rs_TAIR_units","Rs_TAIR","Rs_annual_bahn","Rs_annual_bahn_err","labl","higherr","TAIR_LTM_dev","TAIR_dev"
5462,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2002.5,10,35.97,-79.13,160,"None","",NA,15,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1331.1,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1429.6,14.33,2003,FALSE,3.52738379355026,3.52738379355026,1618.76304305219,0.22,NA,FALSE,NA,NA
5463,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2003.5,10,35.97,-79.13,160,"None","",NA,16,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1541.5,127.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1017.6,15.07,2004,FALSE,3.86299038799171,3.86299038799171,1773.64760154828,0.15,NA,FALSE,NA,NA
5464,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2004.5,10,35.97,-79.13,160,"None","",NA,17,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1560.2,152.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1017.6,14.95,2005,FALSE,3.80647462524446,3.80647462524446,1747.55995250224,0.12,NA,FALSE,NA,NA
5465,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2005.5,10,35.97,-79.13,160,"None","",NA,18,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1333.3,238.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1143,15.03,2006,FALSE,3.84405917648783,3.84405917648783,1764.90873230922,0.32,NA,FALSE,NA,NA
5466,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2006.5,10,35.97,-79.13,160,"None","",NA,19,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1639.9,178.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,843.5,15.78,2007,FALSE,4.2149688335348,4.2149688335348,1936.16594958543,0.18,NA,FALSE,NA,NA
5467,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2007.5,10,35.97,-79.13,160,"None","",NA,20,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1203.9,228.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1216.8,14.88,2008,FALSE,3.77388971099394,3.77388971099394,1732.5197202932,0.44,NA,FALSE,NA,NA
5468,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2008.5,10,35.97,-79.13,160,"None","",NA,22,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1338.2,150.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1127.5,14.85,2009,FALSE,3.76001027712996,3.76001027712996,1726.1135969332,0.29,NA,FALSE,NA,NA
5469,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2009.5,10,35.97,-79.13,160,"None","",NA,22,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1242.5,169.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,955.8,14.81,2010,FALSE,3.74158373637688,3.74158373637688,1717.60893061606,0.38,NA,FALSE,NA,NA
5470,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2010.5,10,35.97,-79.13,160,"None","",NA,23,"Pinus taeda","Temperate","Forest","Managed","Evergreen","Aggrading","Enon silt loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1229.3,175.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.775,10,2.0725,0.122817749,10,NA,NA,"",2.0725,NA,3.415,3.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,42,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1081.1,15.39,2011,FALSE,4.01783530051133,4.01783530051133,1845.13441159605,0.5,NA,FALSE,NA,NA
5471,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2001.5,6,35.97,-79.13,160,"None","",NA,88,"Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.","Temperate","Forest","Natural","Deciduous","Mature","Iredell gravelly loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1161.9,273.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.71,10,1.59,0.108856195,10,NA,NA,"",1.59,NA,2.97,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1062.5,15.36,2002,FALSE,2.84967006648105,2.84967006648105,1306.24545416169,0.12,NA,FALSE,NA,NA
5472,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2002.5,6,35.97,-79.13,160,"None","",NA,89,"Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.","Temperate","Forest","Natural","Deciduous","Mature","Iredell gravelly loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1231.3,333.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.71,10,1.59,0.108856195,10,NA,NA,"",1.59,NA,2.97,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1429.6,14.33,2003,FALSE,2.54742065799128,2.54742065799128,1166.99213951862,0.05,NA,FALSE,NA,NA
5473,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2003.5,6,35.97,-79.13,160,"None","",NA,90,"Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.","Temperate","Forest","Natural","Deciduous","Mature","Iredell gravelly loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1317.4,302.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.71,10,1.59,0.108856195,10,NA,NA,"",1.59,NA,2.97,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1017.6,15.07,2004,FALSE,2.76111594216441,2.76111594216441,1265.43785320435,0.04,NA,FALSE,NA,NA
5474,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2004.5,6,35.97,-79.13,160,"None","",NA,91,"Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.","Temperate","Forest","Natural","Deciduous","Mature","Iredell gravelly loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1268.6,336.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.71,10,1.59,0.108856195,10,NA,NA,"",1.59,NA,2.97,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1017.6,14.95,2005,FALSE,2.72528274259239,2.72528274259239,1248.92715788141,0.02,NA,FALSE,NA,NA
5475,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2005.5,6,35.97,-79.13,160,"None","",NA,92,"Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.","Temperate","Forest","Natural","Deciduous","Mature","Iredell gravelly loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1063.3,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.71,10,1.59,0.108856195,10,NA,NA,"",1.59,NA,2.97,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",0.03,0.13,35.75,-79.25,1140.16,14.5,1143,15.03,2006,FALSE,2.74911949585154,2.74911949585154,1259.91017730339,0.18,NA,FALSE,NA,NA
5476,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2003.5,6,36.2,-79.28,212,"None","",NA,34,"Pinus taeda","Temperate","Forest","Unmanaged","Evergreen","Mature","Durham sandy loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1219.7,321.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.66,10,1.46,0.099694863,10,NA,NA,"",1.46,NA,2.71,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28.5,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",-0.2,0.28,36.25,-79.25,1088.02,14.49,1045.2,14.63,2004,FALSE,2.31642176277462,2.31642176277462,1060.62527571052,0.13,NA,FALSE,NA,NA
5477,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2004.5,6,36.2,-79.28,212,"None","",NA,35,"Pinus taeda","Temperate","Forest","Unmanaged","Evergreen","Mature","Durham sandy loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",1096.7,388.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.66,10,1.46,0.099694863,10,NA,NA,"",1.46,NA,2.71,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28.5,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",-0.2,0.28,36.25,-79.25,1088.02,14.49,1045.2,14.98,2005,FALSE,2.398675844079,2.398675844079,1098.49410047309,0,NA,FALSE,NA,NA
5478,"00:00.0",7290,"Oishi",NA,"","BBL","USA","North Carolina","Duke Forest",2005.5,6,36.2,-79.28,212,"None","",NA,36,"Pinus taeda","Temperate","Forest","Unmanaged","Evergreen","Mature","Durham sandy loam","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IRGA",0.375,1,"",782.1,294.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,NA,0.66,10,1.46,0.099694863,10,NA,NA,"",1.46,NA,2.71,2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,28.5,NA,NA,NA,NA,NA,NA,NA,NA,"Year-specific Rs from PI email",-0.2,0.28,36.25,-79.25,1088.02,14.49,1094.7,15.16,2006,FALSE,2.44210880112255,2.44210880112255,1118.49297483224,0.43,NA,FALSE,NA,NA
6116,"00:00.0",7300,"Pang",NA,"","BBL","China","Sichuan","Maoxian Mountain Ecosystem Research Station",2010.5,3,31.62,103.9,NA,"None","",NA,26,"Pinus tabulaeformis; Pinus armandi","Temperate","Forest","Managed","Evergreen","Mature","Calvic luvisol (silt loam)","Dry",NA,11.1,NA,NA,NA,8.9,900,NA,NA,NA,"IRGA",30,1,"",450,129,NA,2.94,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",-2,22,NA,0.9,10,0.499,0.066,0,NA,NA,"Positive",0.965,1.935,1.935,1.935,1.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.38,0.1,31.75,103.75,892.86,5.19,928.8,5.45,2011,FALSE,0.715016840634444,0.715016840634444,325.314858258143,0.28,NA,FALSE,3.71,NA
6365,"00:00.0",7527,"Tu",NA,"","MH","China","Sichuan","Liujiang",2010.5,1,29.7,103.2333333,600,"None","",10,10,"Pleioblastus amarus","Subtropical","Forest","Managed","Deciduous","Aggrading","Dystric Purpli-Orthic Primosols","Dry",NA,11,NA,NA,NA,NA,1490,NA,15.9,1151,"IRGA",30,1,"Exclusion",427.63,11.35,NA,2,NA,0.24,NA,128.67,208.14,344.38,0.49,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",5,25,36,0.89,10,0.201,0.105,0,NA,NA,"None",0.574,NA,2.858,2.858,NA,2.858,5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,NA,NA,NA,NA,NA,NA,12700,275,NA,275,NA,NA,NA,"",0.3,-0.233,29.75,103.25,1624.62,15.81,1373.2,15.64,2011,FALSE,1.06721198781577,1.06721198781577,486.6061231872,0.14,NA,FALSE,NA,0.0899999999999999
5479,"00:00.0",7530,"Uribe",NA,"","BBL","Spain","","",2008.5,2,40.59425,-3.916805556,985,"None","",NA,40,"Quercus ilex","Mediterranean","Forest","Natural","Deciduous","Mature","Haplic Umbrisols","Dry",NA,16.1,NA,NA,NA,14,655,NA,NA,NA,"IRGA",30,1,"",970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",4,24,323,0.13,10,1.88,1.38,0,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,NA,NA,NA,1850,10,"",0.406,-0.083,40.75,-3.75,758.82,14.05,650.4,15.27,2009,FALSE,3.07434933370475,3.07434933370475,1409.81264773527,0.45,NA,FALSE,0.0500000000000007,NA
5480,"00:00.0",7530,"Uribe",NA,"","BBL","Spain","","",2008.5,2,40.59436111,-3.917138889,986,"None","",NA,4,"Quercus ilex","Mediterranean","Forest","Natural","Deciduous","Aggrading","Haplic Umbrisols","Dry",NA,14.5,NA,NA,NA,14,655,NA,NA,NA,"IRGA",30,1,"",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",4,24,348,0.04,10,1.15,1.12,0,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,1670,10,"",0.406,-0.083,40.75,-3.75,758.82,14.05,650.4,15.27,2009,FALSE,1.36726835079783,1.36726835079783,624.254514999828,0.39,NA,FALSE,0.0500000000000007,NA
5481,"00:00.0",7530,"Uribe",NA,"","BBL","Spain","","",2008.5,2,40.56883333,-4.134666667,1020,"None","",NA,50,"Quercus pyrenaica","Mediterranean","Forest","Natural","Deciduous","Mature","Haplic Umbrisols","Dry",NA,14.4,NA,NA,NA,13,788,NA,NA,NA,"IRGA",30,1,"",1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",4,24,426,0.22,10,2.3,1.67,0,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,NA,NA,NA,2720,10,"",0.431,0.135,40.75,-4.25,657.46,10.96,553.1,12.13,2009,FALSE,4.28433000583511,4.28433000583511,1968.20080050933,0.95,NA,TRUE,2.04,NA
5482,"00:00.0",7530,"Uribe",NA,"","BBL","Spain","","",2008.5,2,40.52,-4.134777778,1017,"None","",NA,6,"Quercus pyrenaica","Mediterranean","Forest","Natural","Deciduous","Aggrading","Haplic Umbrisols","Dry",NA,14,NA,NA,NA,13,788,NA,NA,NA,"IRGA",30,1,"",790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",4,24,440,0.08,10,1.71,1.31,0,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,2710,10,"",0.48,0.135,40.75,-4.25,657.46,10.96,553.1,12.13,2009,FALSE,2.37271836653121,2.37271836653121,1086.54281005602,0.38,NA,FALSE,2.04,NA
5483,"00:00.0",7530,"Uribe",NA,"","BBL","Spain","","",2008.5,2,40.72255556,-4.116694444,1409,"None","",NA,120,"Pinus sylvestris","Mediterranean","Forest","Natural","Evergreen","Mature","Haplic Umbrisols","Dry",NA,17.5,NA,NA,NA,8,895,NA,NA,NA,"IRGA",30,1,"",1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",4,20,420,0.13,10,3.18,1.68,0,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,5600,10,"",0.277,0.117,40.75,-4.25,657.46,10.96,553.1,12.13,2009,FALSE,5.96660487634225,5.96660487634225,2745.9367335936,0.99,NA,TRUE,2.96,NA
5484,"00:00.0",7530,"Uribe",NA,"","BBL","Spain","","",2008.5,2,40.73569444,-4.100527778,1397,"None","",NA,7,"Pinus sylvestris","Mediterranean","Forest","Natural","Evergreen","Aggrading","Haplic Umbrisols","Dry",NA,13.1,NA,NA,NA,8,895,NA,NA,NA,"IRGA",30,1,"",1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","umol CO2/m2/s",4,20,424,0.13,10,2.86,1.38,0,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,5580,10,"",0.264,0.101,40.75,-4.25,657.46,10.96,553.1,12.13,2009,FALSE,4.22706927154138,4.22706927154138,1941.75440184752,0.59,NA,FALSE,2.96,NA
6460,"00:00.0",7573,"Wang",NA,"Q01","BBL","China","Guangxi","Experimental Center of Tropical Forestry",2009,1,22.16666667,106.8333333,NA,"None","",26,26,"Pinus massoniana","Subtropical","Forest","Managed","Evergreen","Aggrading","Oxisol","Dry",NA,NA,57,8,35,21,1400,NA,NA,NA,"Gas Chromatography",30,1,"",377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg C/m2/hr",13,28,72,0.49,20,3.88,0.109,0,NA,NA,"Positive",NA,NA,NA,NA,NA,2.97,13,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4700,20,"",-0.167,0.167,22.25,106.75,1273.34,21.77,1085.3,22.68,2009,FALSE,45.9684436576156,1.06408433711615,485.172349651112,0.29,NA,FALSE,0.77,NA
