Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rs_max,Rs_maxday,Rs_min,Rs_minday,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,Model_type,Temp_effect,Model_output_units,Model_temp_min,Model_temp_max,Model_N,Model_R2,T_depth,Model_paramA,Model_paramB,Model_paramC,Model_paramD,Model_paramE,WC_effect,R10,Q10_0_10,Q10_5_15,Q10_10_20,Q10_0_20,Q10_other1,Q10_other1_temp_min,Q10_other1_temp_max,Q10_other2,Q10_other2_temp_min,Q10_other2_temp_max,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,Lat_Adj,Long_Adj,Lat_Round,Long_Round,MAP_Del,MAT_Del,PAnnual_Del,TAnnual_Del,Year,PRECIP_SD,TAIR_SD,SPI
5422,00:00.0,6984,Han,,,BBL,China,Heilongjiang,National Field Research Station of Agro-Ecosystem,2010,1,47.43,128.63,240,None,,,1,Glycine max,Temperate,Agriculture,Managed,Deciduous,Mature,Silty clay loam (Mollisols),Dry,1.06,,,,,1.5,550,,,528,Gas chromatography,3.5,0.75,Comparison,315.1,26.8,,,,,,,86.5,228.6,0.27,,,,,0.974,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,-10,25,58,0.13,10,22.81,0.043,0,,,Mixed,1.46,1.537,1.537,1.537,1.537,1.537,-10,25,,,,,,,,,,,,,,,,,,,,,,,,6380,,,-0.43,0.37,47.25,128.75,600.01,0.06,623.7,0.12,2010,108.012,0.798,0.219
5423,00:00.0,6984,Han,,,BBL,China,Heilongjiang,National Field Research Station of Agro-Ecosystem,2010,1,47.43,128.63,240,None,,,1,Triticum aestivum,Temperate,Agriculture,Managed,Deciduous,Mature,Silty clay loam (Mollisols),Dry,1.14,,,,,1.5,550,,,528,Gas chromatography,3.5,0.75,Comparison,170.9,3.4,,,,,,,41.6,129.3,0.24,,,,,0.39,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,-10,25,60,0.35,10,7.57,0.081,0,,,Mixed,0.71,2.248,2.248,2.248,2.248,2.248,-10,25,,,,,,,,,,,,,,,,,,,,,,,,6280,,,-0.43,0.37,47.25,128.75,600.01,0.06,623.7,0.12,2010,108.012,0.798,0.219
5260,00:00.0,7044,Jeong,,,BBL,South Korea,,Wola National Experimental Forest,2010,2,35.20583333,128.1733333,150,None,,,40,Pinus densiflora,Temperate,Forest,Natural,Evergreen,Mature,Silt loam (Inceptisol),Dry,1.22,19.2,,,,13.1,1490,,,,IRGA,30,1,,1080,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,5,25,,0.89,8,0.0805,0.1047,0,,,,1.448,,2.85,2.85,,2.85,5,25,,,,,,,,,,,,,,,,,34.48,,,,,,,,,,-0.206,-0.173,35.25,128.25,1447.82,13.53,1724.8,13.45,2010,326.132,0.488,0.849
5261,00:00.0,7044,Jeong,,Q01,BBL,South Korea,,Wola National Experimental Forest,2010,2,35.20583333,128.1733333,150,None,,,40,Pinus densiflora,Temperate,Forest,Natural,Evergreen,Mature,Silt loam (Inceptisol),Dry,1.23,20.2,,,,13.1,1490,,,,IRGA,30,1,,925,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,5,25,,0.95,8,0.084,0.1077,0,,,,1.557,,2.94,2.94,,2.94,5,25,,,,,,,,,,,,,,,,,30.35,,,,,,,,,,-0.206,-0.173,35.25,128.25,1447.82,13.53,1724.8,13.45,2010,326.132,0.488,0.849
5262,00:00.0,7044,Jeong,,,BBL,South Korea,,Wola National Experimental Forest,2010,2,35.20583333,128.1733333,150,None,,,40,Pinus densiflora,Temperate,Forest,Natural,Evergreen,Mature,Silt loam (Inceptisol),Dry,1.07,26.5,,,,13.1,1490,,,,IRGA,30,1,,1097,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,5,25,,0.92,8,0.0577,0.1282,0,,,,1.313,,3.6,3.6,,3.6,5,25,,,,,,,,,,,,,,,,,21.44,,,,,,,,,,-0.206,-0.173,35.25,128.25,1447.82,13.53,1724.8,13.45,2010,326.132,0.488,0.849
5263,00:00.0,7044,Jeong,,Q01,BBL,South Korea,,Wola National Experimental Forest,2010,2,35.20583333,128.1733333,150,None,,,40,Pinus densiflora,Temperate,Forest,Natural,Evergreen,Mature,Silt loam (Inceptisol),Dry,1.05,25.2,,,,13.1,1490,,,,IRGA,30,1,,1090,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,5,25,,0.83,8,0.0348,0.1448,0,,,,0.935,,4.26,4.26,,4.26,5,25,,,,,,,,,,,,,,,,,11.82,,,,,,,,,,-0.206,-0.173,35.25,128.25,1447.82,13.53,1724.8,13.45,2010,326.132,0.488,0.849
5264,00:00.0,7044,Jeong,,,BBL,South Korea,,Wola National Experimental Forest,2010,2,35.20583333,128.1733333,150,None,,,40,Pinus densiflora,Temperate,Forest,Natural,Evergreen,Mature,Silt loam (Inceptisol),Dry,1,19.3,,,,13.1,1490,,,,IRGA,30,1,,789,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,0,25,,0.82,8,0.0587,0.1033,0,,,,1.041,,2.81,2.81,,2.81,0,25,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,-0.206,-0.173,35.25,128.25,1447.82,13.53,1724.8,13.45,2010,326.132,0.488,0.849
5433,00:00.0,7053,Jin,,,BBL,China,Fujian,Zhangzhou Mangrove Nature Reserve,2011,1,24.4,117.91,,None,,,,Kandelia candel,Subtropical,Wetland,Natural,,Mature,,Wet,,,,,,21,1371,,21,1628,IRGA,30,1,,650,,,6.18,195,0.36,350,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,9,30,,,5,0.103,0.119,0,,,Negative,0.339,,,3.287,,3.287,9,30,,,,,,,,,,,,,,,,,55.1,,,,,,,,,,-0.4,0.09,24.25,117.75,1284.22,20.65,970.9,20.75,2011,270.718,0.486,-1.157
5778,00:00.0,7238,Miao,,,BBL,USA,,Alligator River National Wildlife Refuge,2010.5,1.5,35.78,-75.9,,None,,,,Nyssa sylvatica; Nyssa biflora; Taxodium distichum,Temperate,Forest,Natural,Deciduous,Mature,Pungo and Belhaven mucks,Wet,0.08,,,,,16.8,1298,,,,IRGA,0.1,1,,1325,40,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,g C/m2/day,4,17,,0.69,5,10.58,3.65,24,,,,,,,,,3.65,4,17,,,,,,,,,,,,,,,,3.5,,,37500,,,310,,,,,0.22,0.1,35.75,75.75,1201.94,17,1081.7,17.14,2011,165.255,0.596,-0.325
5779,00:00.0,7238,Miao,,,BBL,USA,,Alligator River National Wildlife Refuge,2010.5,1.5,35.78,-75.9,,None,,,,Nyssa sylvatica; Nyssa biflora; Taxodium distichum,Temperate,Forest,Natural,Deciduous,Mature,Pungo and Belhaven mucks,Wet,0.08,,,,,16.8,1298,,,,IRGA,0.1,1,,621,89,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,g C/m2/day,1,15,,0.69,5,7.55,12.94,24,,,,,,,,,12.94,1,15,,,,,,,,,,,,,,,,3.5,,,37500,,,310,,,,,0.22,0.1,35.75,75.75,1201.94,17,1081.7,17.14,2011,165.255,0.596,-0.325
5780,00:00.0,7238,Miao,,,BBL,USA,,Alligator River National Wildlife Refuge,2010.5,1.5,35.78,-75.9,,None,,,,Nyssa sylvatica; Nyssa biflora; Taxodium distichum,Temperate,Forest,Natural,Deciduous,Mature,Pungo and Belhaven mucks,Wet,0.08,,,,,16.8,1298,,,,IRGA,0.1,1,,430,264,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,g C/m2/day,2,8,,0.59,5,4.77,9.06,24,,,,,,,,,9.06,2,8,,,,,,,,,,,,,,,,3.5,,,37500,,,310,,,,,0.22,0.1,35.75,75.75,1201.94,17,1081.7,17.14,2011,165.255,0.596,-0.325
5785,00:00.0,7289,Ohtsuka,,,BBL,Japan,,,2007,2,35.45,138.77,1030,None,,,95,Pinus densiflora; Ilex pedunculosa,Temperate,Forest,Natural,Evergreen,Mature,,Dry,,,,,,9.7,2025,,,,IRGA,30,0.75,Extraction,610,290,,,,,,,190,420,0.31,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,1,23,,0.72,5,91.5,0.107,0,,,,1.684,2.915,2.915,2.915,2.915,2.915,1,23,,,,,,290,730,,,190,,349,,,,,42.5,,,,,,,,,,-0.45,0.23,35.25,138.75,2061.45,10.81,2068.7,11.08,2007,255.335,0.526,0.028
5461,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2001.5,10,35.97,-79.13,160,None,,,14,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1430.1,62.5,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1062.5,15.36,2002,158.652,0.636,-0.489
5462,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2002.5,10,35.97,-79.13,160,None,,,15,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1331.1,126,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1429.6,14.33,2003,158.652,0.636,1.824
5463,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2003.5,10,35.97,-79.13,160,None,,,16,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1541.5,127.9,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1017.6,15.07,2004,158.652,0.636,-0.773
5464,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2004.5,10,35.97,-79.13,160,None,,,17,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1560.2,152.3,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1017.6,14.95,2005,158.652,0.636,-0.773
5465,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2005.5,10,35.97,-79.13,160,None,,,18,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1333.3,238.6,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1143,15.03,2006,158.652,0.636,0.018
5466,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2006.5,10,35.97,-79.13,160,None,,,19,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1639.9,178.3,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,843.5,15.78,2007,158.652,0.636,-1.87
5467,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2007.5,10,35.97,-79.13,160,None,,,20,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1203.9,228.5,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1216.8,14.88,2008,158.652,0.636,0.483
5468,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2008.5,10,35.97,-79.13,160,None,,,22,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1338.2,150.5,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1127.5,14.85,2009,158.652,0.636,-0.08
5469,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2009.5,10,35.97,-79.13,160,None,,,22,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1242.5,169.3,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,955.8,14.81,2010,158.652,0.636,-1.162
5470,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2010.5,10,35.97,-79.13,160,None,,,23,Pinus taeda,Temperate,Forest,Managed,Evergreen,Aggrading,Enon silt loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1229.3,175.5,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.775,10,2.0725,0.122817749,10,,,,2.0725,,3.415,3.415,,,,,,,,,,,,,,,,,,,,5.8,42,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1081.1,15.39,2011,158.652,0.636,-0.372
5471,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2001.5,6,35.97,-79.13,160,None,,,88,Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.,Temperate,Forest,Natural,Deciduous,Mature,Iredell gravelly loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1161.9,273.7,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.71,10,1.59,0.108856195,10,,,,1.59,,2.97,2.97,,,,,,,,,,,,,,,,,,,,7,22,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1062.5,15.36,2002,158.652,0.636,-0.489
5472,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2002.5,6,35.97,-79.13,160,None,,,89,Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.,Temperate,Forest,Natural,Deciduous,Mature,Iredell gravelly loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1231.3,333.1,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.71,10,1.59,0.108856195,10,,,,1.59,,2.97,2.97,,,,,,,,,,,,,,,,,,,,7,22,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1429.6,14.33,2003,158.652,0.636,1.824
5473,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2003.5,6,35.97,-79.13,160,None,,,90,Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.,Temperate,Forest,Natural,Deciduous,Mature,Iredell gravelly loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1317.4,302.7,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.71,10,1.59,0.108856195,10,,,,1.59,,2.97,2.97,,,,,,,,,,,,,,,,,,,,7,22,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1017.6,15.07,2004,158.652,0.636,-0.773
5474,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2004.5,6,35.97,-79.13,160,None,,,91,Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.,Temperate,Forest,Natural,Deciduous,Mature,Iredell gravelly loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1268.6,336.6,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.71,10,1.59,0.108856195,10,,,,1.59,,2.97,2.97,,,,,,,,,,,,,,,,,,,,7,22,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1017.6,14.95,2005,158.652,0.636,-0.773
5475,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2005.5,6,35.97,-79.13,160,None,,,92,Liriodendron tulipifera; Liquidarmar styraciflua; Carya spp.; Quercus spp.,Temperate,Forest,Natural,Deciduous,Mature,Iredell gravelly loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1063.3,329,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.71,10,1.59,0.108856195,10,,,,1.59,,2.97,2.97,,,,,,,,,,,,,,,,,,,,7,22,,,,,,,,,Year-specific Rs from PI email,0.03,0.13,35.75,-79.25,1140.16,14.5,1143,15.03,2006,158.652,0.636,0.018
5476,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2003.5,6,36.2,-79.28,212,None,,,34,Pinus taeda,Temperate,Forest,Unmanaged,Evergreen,Mature,Durham sandy loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1219.7,321.2,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.66,10,1.46,0.099694863,10,,,,1.46,,2.71,2.71,,,,,,,,,,,,,,,,,,,,2,28.5,,,,,,,,,Year-specific Rs from PI email,-0.2,0.28,36.25,-79.25,1088.02,14.49,1045.2,14.63,2004,163.498,0.592,-0.262
5477,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2004.5,6,36.2,-79.28,212,None,,,35,Pinus taeda,Temperate,Forest,Unmanaged,Evergreen,Mature,Durham sandy loam,Dry,,,,,,,,,,,IRGA,0.375,1,,1096.7,388.4,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.66,10,1.46,0.099694863,10,,,,1.46,,2.71,2.71,,,,,,,,,,,,,,,,,,,,2,28.5,,,,,,,,,Year-specific Rs from PI email,-0.2,0.28,36.25,-79.25,1088.02,14.49,1045.2,14.98,2005,163.498,0.592,-0.262
5478,00:00.0,7290,Oishi,,,BBL,USA,North Carolina,Duke Forest,2005.5,6,36.2,-79.28,212,None,,,36,Pinus taeda,Temperate,Forest,Unmanaged,Evergreen,Mature,Durham sandy loam,Dry,,,,,,,,,,,IRGA,0.375,1,,782.1,294.9,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.66,10,1.46,0.099694863,10,,,,1.46,,2.71,2.71,,,,,,,,,,,,,,,,,,,,2,28.5,,,,,,,,,Year-specific Rs from PI email,-0.2,0.28,36.25,-79.25,1088.02,14.49,1094.7,15.16,2006,163.498,0.592,0.041
6116,00:00.0,7300,Pang,,,BBL,China,Sichuan,Maoxian Mountain Ecosystem Research Station,2010.5,3,31.62,103.9,,None,,,26,Pinus tabulaeformis; Pinus armandi,Temperate,Forest,Managed,Evergreen,Mature,Calvic luvisol (silt loam),Dry,,11.1,,,,8.9,900,,,,IRGA,30,1,,450,129,,2.94,,0.3,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,22,,0.9,10,0.499,0.066,0,,,Positive,0.965,1.935,1.935,1.935,1.935,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,0.38,0.1,31.75,103.75,892.86,5.19,928.8,5.45,2011,107.528,0.656,0.334
6365,00:00.0,7527,Tu,,,MH,China,Sichuan,Liujiang,2010.5,1,29.7,103.2333333,600,None,,10,10,Pleioblastus amarus,Subtropical,Forest,Managed,Deciduous,Aggrading,Dystric Purpli-Orthic Primosols,Dry,,11,,,,,1490,,15.9,1151,IRGA,30,1,Exclusion,427.63,11.35,,2,,0.24,,128.67,208.14,344.38,0.49,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,36,0.89,10,0.201,0.105,0,,,None,0.574,,2.858,2.858,,2.858,5,25,,,,,,,,,,,,313,,,,,,,12700,275,,275,,,,,0.3,-0.233,29.75,103.25,1624.62,15.81,1373.2,15.64,2011,203.301,0.431,-1.237
5479,00:00.0,7530,Uribe,,,BBL,Spain,,,2008.5,2,40.59425,-3.916805556,985,None,,,40,Quercus ilex,Mediterranean,Forest,Natural,Deciduous,Mature,Haplic Umbrisols,Dry,,16.1,,,,14,655,,,,IRGA,30,1,,970,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,4,24,323,0.13,10,1.88,1.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,,1850,10,,0.406,-0.083,40.75,-3.75,758.82,14.05,650.4,15.27,2009,131.472,0.594,-0.825
5480,00:00.0,7530,Uribe,,,BBL,Spain,,,2008.5,2,40.59436111,-3.917138889,986,None,,,4,Quercus ilex,Mediterranean,Forest,Natural,Deciduous,Aggrading,Haplic Umbrisols,Dry,,14.5,,,,14,655,,,,IRGA,30,1,,450,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,4,24,348,0.04,10,1.15,1.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,1670,10,,0.406,-0.083,40.75,-3.75,758.82,14.05,650.4,15.27,2009,131.472,0.594,-0.825
5481,00:00.0,7530,Uribe,,,BBL,Spain,,,2008.5,2,40.56883333,-4.134666667,1020,None,,,50,Quercus pyrenaica,Mediterranean,Forest,Natural,Deciduous,Mature,Haplic Umbrisols,Dry,,14.4,,,,13,788,,,,IRGA,30,1,,1010,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,4,24,426,0.22,10,2.3,1.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,,,,2720,10,,0.431,0.135,40.75,-4.25,657.46,10.96,553.1,12.13,2009,127.763,0.772,-0.817
5482,00:00.0,7530,Uribe,,,BBL,Spain,,,2008.5,2,40.52,-4.134777778,1017,None,,,6,Quercus pyrenaica,Mediterranean,Forest,Natural,Deciduous,Aggrading,Haplic Umbrisols,Dry,,14,,,,13,788,,,,IRGA,30,1,,790,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,4,24,440,0.08,10,1.71,1.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,2710,10,,0.48,0.135,40.75,-4.25,657.46,10.96,553.1,12.13,2009,127.763,0.772,-0.817
5483,00:00.0,7530,Uribe,,,BBL,Spain,,,2008.5,2,40.72255556,-4.116694444,1409,None,,,120,Pinus sylvestris,Mediterranean,Forest,Natural,Evergreen,Mature,Haplic Umbrisols,Dry,,17.5,,,,8,895,,,,IRGA,30,1,,1380,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,4,20,420,0.13,10,3.18,1.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,5600,10,,0.277,0.117,40.75,-4.25,657.46,10.96,553.1,12.13,2009,127.763,0.772,-0.817
5484,00:00.0,7530,Uribe,,,BBL,Spain,,,2008.5,2,40.73569444,-4.100527778,1397,None,,,7,Pinus sylvestris,Mediterranean,Forest,Natural,Evergreen,Aggrading,Haplic Umbrisols,Dry,,13.1,,,,8,895,,,,IRGA,30,1,,1220,,,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,4,20,424,0.13,10,2.86,1.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,5580,10,,0.264,0.101,40.75,-4.25,657.46,10.96,553.1,12.13,2009,127.763,0.772,-0.817
6460,00:00.0,7573,Wang,,Q01,BBL,China,Guangxi,Experimental Center of Tropical Forestry,2009,1,22.16666667,106.8333333,,None,,26,26,Pinus massoniana,Subtropical,Forest,Managed,Evergreen,Aggrading,Oxisol,Dry,,,57,8,35,21,1400,,,,Gas Chromatography,30,1,,377,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,13,28,72,0.49,20,3.88,0.109,0,,,Positive,,,,,,2.97,13,28,,,,,,,,,,,,,,,,,,,,,,,,4700,20,,-0.167,0.167,22.25,106.75,1273.34,21.77,1085.3,22.68,2009,206.079,0.429,-0.912
