Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rs_max,Rs_maxday,Rs_min,Rs_minday,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,Model_type,Temp_effect,Model_output_units,Model_temp_min,Model_temp_max,Model_N,Model_R2,T_depth,Model_paramA,Model_paramB,Model_paramC,Model_paramD,Model_paramE,WC_effect,R10,Q10_0_10,Q10_5_15,Q10_10_20,Q10_0_20,Q10_other1,Q10_other1_temp_min,Q10_other1_temp_max,Q10_other2,Q10_other2_temp_min,Q10_other2_temp_max,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,Lat_Adj,Long_Adj,Lat_Round,Long_Round,MAP_Del,MAT_Del,PAnnual_Del,TAnnual_Del,Year,PRECIP_SD,TAIR_SD,SPI,Study_TS_Annual,TAnnual_Del
4417,00:00.0,6070,Wang,NA,,BBL,China,Guangdong,Heshan Hilly Land Interdisciplinary Experimental Station,2008,1,22.56666667,112.8333333,NA,None,,NA,4,Magnoliaceae glanca Blume; Liquidambar formosana Hance; Tsoongiodendron odorum Chun,Subtropical,Forest,Managed,Evergreen,Aggrading,Acrisol,Dry,NA,NA,NA,NA,NA,21.7,1290,NA,NA,NA,IRGA,30,1,Exclusion,594,NA,NA,2.75,201,0.8,8,NA,202,313,0.34,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,13,29,12,0.51,10,0.332,0.07,0,NA,NA,Mixed,NA,NA,NA,NA,NA,2.02,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0.433,0.167,22.75,112.75,1705.67,21.87,2255.6,21.57,2008,299.546,0.36,1.836,23.944,21.57
4463,00:00.0,6088,Peng,NA,,BBL,China,Inner Mongolia,Baiinxile Pasture,2007.5,1.5,43.55277778,116.6747222,1265,None,,NA,NA,Leymus chinensis,Boreal,Grassland,Natural,Deciduous,Mature,Calcic-orthic Aridisol,Dry,1.22,10.625,60,19,21,-0.4,400,NA,NA,NA,IRGA,21,1,,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,-15,30,NA,0.501,10,43.9088,0.0533,0,NA,NA,Positive,0.472,1.704,1.704,1.704,1.704,1.704,-15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0.447,0.325,43.75,116.75,314.92,1.93,296.1,3,2008,73.832,0.891,-0.255,5.248,3
4414,00:00.0,6140,Viswanathan,NA,"Q01,Q10",BBL,USA,Texas,Texas A&M University Research Farm,2008,1,30.55327778,-96.42708056,NA,None,,NA,17,Liquidambar styraciflua,Temperate,Forest,Managed,Deciduous,Aggrading,Clay,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IRGA,30,1,,3936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,6,33,NA,0.19,NA,-2.06,0.51,0,NA,NA,Negative,3.04,NA,11.41,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0.447,0.427,30.75,-96.25,1010.54,19.94,780.8,20.33,2008,246.977,0.674,-0.93,21.434,20.33
4405,00:00.0,6152,Tian,NA,,BBL,China,Hunan,Tianjiling National Park,2007,1,28.1,113.0166667,80,None,,NA,12,Cunninghamia lanceolata,Subtropical,Forest,Managed,Evergreen,Aggrading,,Dry,NA,NA,NA,NA,NA,17.2,1422,NA,NA,NA,IRGA,14,1,,443,79,NA,2.17,255,0.4,15,NA,91,352,0.24,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,7,27,NA,0.91,5,0.2779,0.073,0,NA,NA,None,0.58,NA,NA,2.08,NA,2.08,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.1,-0.017,28.25,113.25,1416.64,17.47,1011.6,18.53,2007,224.606,0.513,-1.803,17.986,18.53
4406,00:00.0,6152,Tian,NA,,BBL,China,Hunan,Tianjiling National Park,2008,1,28.1,113.0166667,80,None,,NA,12,Cunninghamia lanceolata,Subtropical,Forest,Managed,Evergreen,Aggrading,,Dry,NA,NA,NA,NA,NA,17.2,1422,NA,NA,NA,IRGA,14,1,,473,57,NA,2.46,195,0.4,15,NA,181,310,0.31,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,7,27,NA,0.91,5,0.2779,0.073,0,NA,NA,None,0.58,NA,NA,2.08,NA,2.08,7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.1,-0.017,28.25,113.25,1416.64,17.47,1349.6,18.12,2008,224.606,0.513,-0.298,17.986,18.12
4797,00:00.0,6272,Deng,NA,,BBL,China,Guangdong,Dinghushan Forest Ecosystem Research Station-PF,2008,3,23.17,112.6,250,None,,NA,50,Pinus massoniana,Subtropical,Forest,Unmanaged,Evergreen,Aggrading,,Dry,1.32,NA,49,26,24,21.4,1956,NA,NA,NA,IRGA,10,1,,833,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,15,29,NA,0.72,5,0.21,0.11,0,NA,NA,Positive,NA,NA,NA,NA,NA,1.93,15,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.5,NA,NA,NA,4.3,NA,NA,61300,NA,NA,NA,218,105200,60,,-0.17,0.4,23.25,112.75,1715.28,21.99,2247.4,21.73,2008,284.431,0.362,1.871,20.901,21.73
4798,00:00.0,6272,Deng,NA,,BBL,China,Guangdong,Dinghushan Forest Ecosystem Research Station-MF,2008,3,23.17,112.6,260,None,,NA,100,Schima superba; Castanopsis chinensis; Craibiodendron scleranthum,Subtropical,Forest,Unmanaged,Evergreen,Mature,,Dry,1.1,NA,48,22,30,21.4,1956,NA,NA,NA,IRGA,10,1,,1150,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,15,29,NA,0.77,5,0.52,0.08,0,NA,NA,Positive,NA,NA,NA,NA,NA,1.93,15,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.5,NA,NA,NA,6.5,NA,NA,82100,NA,NA,NA,248.5,111300,60,,-0.17,0.4,23.25,112.75,1715.28,21.99,2247.4,21.73,2008,284.431,0.362,1.871,20.901,21.73
4799,00:00.0,6272,Deng,NA,,BBL,China,Guangdong,Dinghushan Forest Ecosystem Research Station-BF,2008,3,23.17,112.6,260,None,,NA,400,Castanopsis chinensis; Cryptocarya concinna; Schima superba; Machilus chinensis,Subtropical,Forest,Unmanaged,Evergreen,Mature,,Dry,0.86,NA,38,27,35,21.4,1956,NA,NA,NA,IRGA,10,1,,1158,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,15,29,NA,0.78,5,0.5,0.08,0,NA,NA,Positive,NA,NA,NA,NA,NA,1.91,15,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.5,NA,NA,NA,7.8,NA,NA,145200,NA,NA,NA,164,164100,60,,-0.17,0.4,23.25,112.75,1715.28,21.99,2247.4,21.73,2008,284.431,0.362,1.871,20.901,21.73
4874,00:00.0,6334,Heinemeyer,NA,,BBL,United Kingdom,,Alice Holt research forest,2007,1,51.16666667,-0.85,80,None,,NA,80,Quercus robur; Fraxinus excelsios,Temperate,Forest,Natural,Deciduous,Mature,Surface water gleysol,Dry,NA,NA,NA,NA,NA,9.4,780,NA,10.6,995,IRGA,0.1,1,Exclusion,791,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,23,NA,0.8,2,0.5,0.12,0,NA,NA,,1.66,NA,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,2044,1501,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.167,-0.15,51.25,-0.75,611.37,10.54,550.1,10.92,2007,103.616,0.551,-0.591,9.585,10.92
4875,00:00.0,6334,Heinemeyer,NA,,BBL,United Kingdom,,Alice Holt research forest,2008,1,51.16666667,-0.85,80,None,,NA,80,Quercus robur; Fraxinus excelsios,Temperate,Forest,Natural,Deciduous,Mature,Surface water gleysol,Dry,NA,NA,NA,NA,NA,9.4,780,NA,10.2,943,IRGA,0.1,1,Exclusion,697,NA,45,NA,NA,NA,NA,NA,407,290,0.58,NA,2.99,NA,0.965,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,23,NA,0.8,2,0.5,0.12,0,NA,NA,,1.66,NA,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,1751,1130,621,893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.167,-0.15,51.25,-0.75,611.37,10.54,547.3,10.32,2008,103.616,0.551,-0.618,9.585,10.32
4876,00:00.0,6334,Heinemeyer,NA,,BBL,United Kingdom,,Alice Holt research forest,2009,1,51.16666667,-0.85,80,None,,NA,80,Quercus robur; Fraxinus excelsios,Temperate,Forest,Natural,Deciduous,Mature,Surface water gleysol,Dry,NA,NA,NA,NA,NA,9.4,780,NA,10.2,938,IRGA,0.1,1,Exclusion,760,NA,33,NA,NA,NA,NA,NA,441,320,0.58,NA,3.279,NA,0.932,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,23,NA,0.8,2,0.5,0.12,0,NA,NA,,1.66,NA,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,1716,1416,300,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.167,-0.15,51.25,-0.75,611.37,10.54,814.1,10.36,2009,103.616,0.551,1.957,9.585,10.36
4877,00:00.0,6334,Heinemeyer,NA,,BBL,United Kingdom,,Alice Holt research forest,2010,1,51.16666667,-0.85,80,None,,NA,80,Quercus robur; Fraxinus excelsios,Temperate,Forest,Natural,Deciduous,Mature,Surface water gleysol,Dry,NA,NA,NA,NA,NA,9.4,780,NA,9.2,747,IRGA,0.1,1,Exclusion,713,NA,NA,NA,NA,NA,NA,NA,364,350,0.51,NA,2.894,NA,0.836,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,23,NA,0.8,2,0.5,0.12,0,NA,NA,,1.66,NA,3.2,3.2,NA,NA,NA,NA,NA,NA,NA,1345,117,228,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.167,-0.15,51.25,-0.75,611.37,10.54,606.6,9.29,2010,103.616,0.551,-0.046,9.585,9.29
4899,00:00.0,6372,Laganiere,NA,,BBL,Canada,Québec,Abitibi-James Bay,2007.5,1,49.158,-78.825,NA,None,,NA,91,Picea mariana,Boreal,Forest,Natural,Evergreen,Mature,Grey luvisol,Dry,NA,NA,11,43,46,0.7,890,NA,NA,NA,IRGA,30,0.33,Exclusion,1020,64,NA,10.91,NA,0.78,NA,NA,146,905,0.143,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,15,NA,NA,5,3.8784,0.09533,10,NA,NA,Negative,3.878,2.594,2.594,NA,NA,2.594,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.158,-0.175,49.25,-78.75,864.82,0.6,994,0.83,2008,80.202,0.943,1.611,4.784,0.83
4900,00:00.0,6372,Laganiere,NA,,BBL,Canada,Québec,Abitibi-James Bay,2007.5,1,49.158,-78.825,NA,None,,NA,91,Picea mariana; Populus tremuloides,Boreal,Forest,Natural,Mixed,Mature,Grey luvisol,Dry,NA,NA,13,40,47,0.7,890,NA,NA,NA,IRGA,30,0.33,Exclusion,1462,64,NA,10.36,NA,1.32,NA,NA,148,1315,0.101,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,15,NA,NA,5,5.2255,0.07978,10,NA,NA,Negative,5.226,2.221,2.221,NA,NA,2.221,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.158,-0.175,49.25,-78.75,864.82,0.6,994,0.83,2008,80.202,0.943,1.611,4.784,0.83
4901,00:00.0,6372,Laganiere,NA,,BBL,Canada,Québec,Abitibi-James Bay,2007.5,1,49.158,-78.825,NA,None,,NA,91,Populus tremuloides,Boreal,Forest,Natural,Deciduous,Mature,Grey luvisol,Dry,NA,NA,14,39,46,0.7,890,NA,NA,NA,IRGA,30,0.33,Exclusion,1353,60,NA,10.5,NA,1.92,NA,NA,56,1313,0.041,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,15,NA,NA,5,4.6559,0.07231,10,NA,NA,Negative,4.656,2.061,2.061,NA,NA,2.061,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.158,-0.175,49.25,-78.75,864.82,0.6,994,0.83,2008,80.202,0.943,1.611,4.784,0.83
4908,00:00.0,6381,Li,NA,,BBL,USA,Missouri,NHM,2004,2,37.1,-91.2,NA,None,,NA,70,Quercus alba; Quercus velutina; Quercus cocinea; Pinus echinnata; Carya spp.,Temperate,Forest,Unmanaged,Deciduous,Mature,Alfisols and Ultisols,Dry,NA,NA,NA,NA,NA,13.3,1120,NA,NA,NA,IRGA,21,0.75,,1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,5,25,NA,0.68,5,0.2658,0.0549,0,NA,NA,,2.906,NA,1.732,1.732,NA,1.732,5,25,NA,NA,NA,NA,1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.1,0.2,37.25,-91.25,1146.51,13.84,1142.6,13.93,2004,187.925,0.644,-0.021,13.227,13.93
4909,00:00.0,6381,Li,NA,,BBL,USA,Missouri,UAM,2004,2,37.1,-91.2,NA,None,,NA,70,Quercus alba; Quercus velutina; Quercus cocinea; Pinus echinnata; Carya spp.,Temperate,Forest,Managed,Deciduous,Mature,Alfisols and Ultisols,Dry,NA,NA,NA,NA,NA,13.3,1120,NA,NA,NA,IRGA,21,0.75,,1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,5,25,NA,0.8,5,0.2537,0.057,0,NA,NA,,2.832,NA,1.768,1.768,NA,1.768,5,25,NA,NA,NA,NA,1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.1,0.2,37.25,-91.25,1146.51,13.84,1142.6,13.93,2004,187.925,0.644,-0.021,13.227,13.93
4910,00:00.0,6381,Li,NA,,BBL,USA,Missouri,EAM,2004,2,37.1,-91.2,NA,None,,NA,70,Quercus alba; Quercus velutina; Quercus cocinea; Pinus echinnata; Carya spp.,Temperate,Forest,Managed,Deciduous,Mature,Alfisols and Ultisols,Dry,NA,NA,NA,NA,NA,13.3,1120,NA,NA,NA,IRGA,21,0.75,,1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,5,25,NA,0.76,5,0.1747,0.0785,0,NA,NA,,2.418,NA,2.192,2.192,NA,2.192,5,25,NA,NA,NA,NA,1231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,-0.1,0.2,37.25,-91.25,1146.51,13.84,1142.6,13.93,2004,187.925,0.644,-0.021,13.227,13.93
4913,00:00.0,6396,Luo,NA,Q01,BBL,China,,Hailuogou Glacier,2009,1,30,102,NA,None,,NA,19,Astragalus adsurgens; Salix spp.; Hippophae rhamnoides; Populus purdomii,Temperate,Shrubland,Natural,Deciduous,Aggrading,,Dry,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,IRGA,5,1,,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,15,NA,0.585,5,0.539,0.083,0,NA,NA,,0.889,2.117,2.117,NA,NA,2.117,-2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2965,NA,NA,NA,NA,NA,NA,,0,0,30.25,102.25,971.1,7.59,918.5,8.09,2009,81.779,0.427,-0.643,5.79,8.09
4914,00:00.0,6396,Luo,NA,,BBL,China,,Hailuogou Glacier,2009,1,30,102,NA,None,,NA,46,Astragalus adsurgens; Populus purdomii,Temperate,Shrubland,Natural,Deciduous,Mature,,Dry,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,IRGA,5,1,,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,15,NA,0.713,5,0.42,0.075,0,NA,NA,,1.357,2.586,2.586,NA,NA,2.586,-2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11125,NA,NA,NA,NA,NA,NA,,0,0,30.25,102.25,971.1,7.59,918.5,8.09,2009,81.779,0.427,-0.643,5.79,8.09
4915,00:00.0,6396,Luo,NA,Q01,BBL,China,,Hailuogou Glacier,2009,1,30,102,NA,None,,NA,53,Betula utilis; Abies fabri; Picea brachytula,Temperate,Shrubland,Natural,Deciduous,Mature,,Dry,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,IRGA,5,1,,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,15,NA,0.641,5,0.525,0.095,0,NA,NA,,15.801,4.221,4.221,NA,NA,4.221,-2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13025,NA,NA,NA,NA,NA,NA,,0,0,30.25,102.25,971.1,7.59,918.5,8.09,2009,81.779,0.427,-0.643,5.79,8.09
4916,00:00.0,6396,Luo,NA,Q01,BBL,China,,Hailuogou Glacier,2009,1,30,102,NA,None,,NA,71,Betula utilis; Abies fabri; Picea brachytula,Temperate,Shrubland,Natural,Deciduous,Mature,,Dry,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,IRGA,5,1,,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,15,NA,0.845,5,0.593,0.144,0,NA,NA,,3.697,3.975,3.975,NA,NA,3.975,-2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17345,NA,NA,NA,NA,NA,NA,,0,0,30.25,102.25,971.1,7.59,918.5,8.09,2009,81.779,0.427,-0.643,5.79,8.09
4917,00:00.0,6396,Luo,NA,Q01,BBL,China,,Hailuogou Glacier,2009,1,30,102,NA,None,,NA,82,Betula utilis; Abies fabri; Picea brachytula,Temperate,Shrubland,Natural,Deciduous,Mature,,Dry,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,IRGA,5,1,,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,15,NA,0.798,5,0.93,0.138,0,NA,NA,,4.021,4.759,4.759,NA,NA,4.759,-2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18105,NA,NA,NA,NA,NA,NA,,0,0,30.25,102.25,971.1,7.59,918.5,8.09,2009,81.779,0.427,-0.643,5.79,8.09
4918,00:00.0,6396,Luo,NA,,BBL,China,,Hailuogou Glacier,2009,1,30,102,NA,None,,NA,121,Betula utilis; Abies fabri; Picea brachytula,Temperate,Shrubland,Natural,Deciduous,Mature,,Dry,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,IRGA,5,1,,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,15,NA,0.903,5,0.845,0.156,0,NA,NA,,2.418,2.192,2.192,NA,NA,2.192,-2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19625,NA,NA,NA,NA,NA,NA,,0,0,30.25,102.25,971.1,7.59,918.5,8.09,2009,81.779,0.427,-0.643,5.79,8.09
4982,00:00.0,6451,Pannatier,NA,,BBL,Switzerland,,Beatenberg,2001,1,46.71666667,7.766666667,1510,None,,NA,200,Picea abies,Temperate,Forest,Natural,Evergreen,Mature,Haplic podzol,Dry,NA,NA,NA,NA,NA,4.7,1454,NA,NA,NA,IRGA,30,0.5,,738,71,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Arrhenius, R=a*exp(-b/RT), T in K",Positive,mg C/m2/hr,0,15,NA,0.72,5,4.00E+16,78.3,NA,NA,NA,Positive,3.323,3.379,3.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,34.1,NA,NA,NA,NA,325,NA,NA,NA,,0.283,0.233,46.75,7.75,1486.81,6.5,1631.9,6.99,2001,146.474,0.707,0.991,5.388,6.99
4983,00:00.0,6451,Pannatier,NA,,BBL,Switzerland,,Beatenberg,2002,1,46.71666667,7.766666667,1510,None,,NA,200,Picea abies,Temperate,Forest,Natural,Evergreen,Mature,Haplic podzol,Dry,NA,NA,NA,NA,NA,4.7,1454,NA,NA,NA,IRGA,30,0.5,,731,71,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Arrhenius, R=a*exp(-b/RT), T in K",Positive,mg C/m2/hr,0,15,NA,0.72,5,4.00E+16,78.3,NA,NA,NA,Positive,3.323,3.379,3.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122,261,186,75,65,NA,NA,NA,NA,NA,3,34.1,NA,NA,NA,NA,325,NA,NA,NA,,0.283,0.233,46.75,7.75,1486.81,6.5,1859.2,7.36,2002,146.474,0.707,2.542,5.388,7.36
4984,00:00.0,6451,Pannatier,NA,,BBL,Switzerland,,Beatenberg,2003,1,46.71666667,7.766666667,1510,None,,NA,200,Picea abies,Temperate,Forest,Natural,Evergreen,Mature,Haplic podzol,Dry,NA,NA,NA,NA,NA,4.7,1454,NA,NA,NA,IRGA,30,0.5,,785,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Arrhenius, R=a*exp(-b/RT), T in K",Positive,mg C/m2/hr,0,15,NA,0.72,5,4.00E+16,78.3,NA,NA,NA,Positive,3.323,3.379,3.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-125,273,196,77,65,NA,NA,NA,NA,NA,3,34.1,NA,NA,NA,NA,325,NA,NA,NA,,0.283,0.233,46.75,7.75,1486.81,6.5,1238.4,7.57,2003,146.474,0.707,-1.696,5.388,7.57
4985,00:00.0,6451,Pannatier,NA,,BBL,Switzerland,,Beatenberg,2004,1,46.71666667,7.766666667,1510,None,,NA,200,Picea abies,Temperate,Forest,Natural,Evergreen,Mature,Haplic podzol,Dry,NA,NA,NA,NA,NA,4.7,1454,NA,NA,NA,IRGA,30,0.5,,679,67,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Arrhenius, R=a*exp(-b/RT), T in K",Positive,mg C/m2/hr,0,15,NA,0.72,5,4.00E+16,78.3,NA,NA,NA,Positive,3.323,3.379,3.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91,257,182,75,65,NA,NA,NA,NA,NA,3,34.1,NA,NA,NA,NA,325,NA,NA,NA,,0.283,0.233,46.75,7.75,1486.81,6.5,1505.1,6.83,2004,146.474,0.707,0.125,5.388,6.83
4986,00:00.0,6451,Pannatier,NA,,BBL,Switzerland,,Beatenberg,2005,1,46.71666667,7.766666667,1510,None,,NA,200,Picea abies,Temperate,Forest,Natural,Evergreen,Mature,Haplic podzol,Dry,NA,NA,NA,NA,NA,4.7,1454,NA,NA,NA,IRGA,30,0.5,,700,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Arrhenius, R=a*exp(-b/RT), T in K",Positive,mg C/m2/hr,0,15,NA,0.72,5,4.00E+16,78.3,NA,NA,NA,Positive,3.323,3.379,3.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94,267,191,76,65,NA,NA,NA,NA,NA,3,34.1,NA,NA,NA,NA,325,NA,NA,NA,,0.283,0.233,46.75,7.75,1486.81,6.5,1505.1,6.28,2005,146.474,0.707,0.125,5.388,6.28
